elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,4393.5,0,1835
0,backend-2,0.00,98.4,0,1833
0,backend-3,0.00,271.1,0,1833
5,backend-1,0.00,4393.5,0,1835
5,backend-2,100.00,2256.2,35,1977
5,backend-3,0.50,271.1,0,1833
10,backend-1,0.00,4393.5,0,1835
10,backend-2,100.00,2937.6,46,2059
10,backend-3,0.00,271.1,0,1833
15,backend-1,0.00,4393.5,0,1835
15,backend-2,100.00,3514.0,43,2142
15,backend-3,0.00,271.1,0,1833
20,backend-1,0.00,4393.5,0,1835
20,backend-2,100.00,2263.4,45,2233
20,backend-3,0.00,271.1,0,1833
25,backend-1,0.00,4393.5,0,1835
25,backend-2,100.00,5078.7,44,2317
25,backend-3,0.00,271.1,0,1833
30,backend-1,0.00,4393.5,0,1835
30,backend-2,99.02,1938.8,43,2392
30,backend-3,0.50,271.1,0,1833
35,backend-1,0.00,4393.5,0,1835
35,backend-2,99.02,3053.4,43,2471
35,backend-3,0.50,271.1,0,1833
40,backend-1,1.98,4393.5,0,1835
40,backend-2,99.73,2435.1,47,2554
40,backend-3,0.00,271.1,0,1833
45,backend-1,0.00,4393.5,0,1835
45,backend-2,100.00,3060.4,46,2638
45,backend-3,0.00,271.1,0,1833
50,backend-1,1.98,4393.5,0,1835
50,backend-2,100.00,3248.2,43,2733
50,backend-3,0.00,271.1,0,1833
55,backend-1,0.00,4393.5,0,1835
55,backend-2,100.00,2373.2,48,2824
55,backend-3,0.50,271.1,0,1833
60,backend-1,0.00,4393.5,0,1835
60,backend-2,100.00,3567.8,44,2915
60,backend-3,0.50,271.1,0,1833
65,backend-1,0.00,4393.5,0,1835
65,backend-2,100.00,3215.0,42,3008
65,backend-3,1.00,271.1,0,1833
70,backend-1,0.00,4393.5,0,1835
70,backend-2,99.02,2655.3,44,3099
70,backend-3,0.00,271.1,0,1833
75,backend-1,0.00,4393.5,0,1835
75,backend-2,99.02,2677.5,44,3185
75,backend-3,0.50,271.1,0,1833
80,backend-1,0.00,4393.5,0,1835
80,backend-2,99.01,3587.6,40,3273
80,backend-3,0.00,271.1,0,1833
85,backend-1,0.00,4393.5,0,1835
85,backend-2,100.00,1945.5,49,3360
85,backend-3,0.00,271.1,0,1833
90,backend-1,0.00,4393.5,0,1835
90,backend-2,100.00,2641.6,49,3439
90,backend-3,0.50,271.1,0,1833
95,backend-1,0.00,4393.5,0,1835
95,backend-2,99.03,2958.8,44,3521
95,backend-3,0.50,271.1,0,1833
100,backend-1,0.00,4393.5,0,1835
100,backend-2,99.00,4193.2,46,3601
100,backend-3,0.50,271.1,0,1833
105,backend-1,1.98,4393.5,0,1835
105,backend-2,99.02,3696.7,43,3691
105,backend-3,0.00,271.1,0,1833
110,backend-1,0.00,4393.5,0,1835
110,backend-2,100.00,2652.4,47,3768
110,backend-3,0.00,271.1,0,1833
116,backend-1,0.00,4393.5,0,1835
116,backend-2,100.00,2553.8,48,3858
116,backend-3,0.00,271.1,0,1833
121,backend-1,0.00,4393.5,0,1835
121,backend-2,100.00,3019.5,24,3917
121,backend-3,0.50,271.1,0,1833
