elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,4851.6,0,3998
0,backend-2,0.00,4326.1,0,8915
0,backend-3,1.00,819.4,0,6461
5,backend-1,100.00,2591.6,8,4078
5,backend-2,100.00,1741.5,0,8962
5,backend-3,0.00,1045.3,39,6555
10,backend-1,0.00,3299.9,0,4078
10,backend-2,0.00,1933.7,46,9044
10,backend-3,99.01,2380.0,-1,6601
15,backend-1,0.00,3299.9,0,4078
15,backend-2,100.00,3662.1,-5,9095
15,backend-3,0.50,996.3,50,6671
20,backend-1,0.00,1046.9,50,4150
20,backend-2,0.00,3662.1,0,9095
20,backend-3,98.80,3207.3,-1,6717
25,backend-1,100.00,3954.4,34,4218
25,backend-2,0.99,3662.1,0,9095
25,backend-3,0.50,3207.3,6,6723
30,backend-1,100.00,4655.8,0,4218
30,backend-2,0.00,3662.1,0,9095
30,backend-3,98.51,2249.4,42,6836
35,backend-1,0.00,4655.8,0,4218
35,backend-2,0.00,3662.1,0,9095
35,backend-3,98.54,3017.5,44,6913
40,backend-1,0.00,4655.8,0,4218
40,backend-2,100.00,3016.8,49,9206
40,backend-3,85.50,2949.2,1,6921
45,backend-1,0.00,4655.8,0,4218
45,backend-2,100.00,3880.1,0,9206
45,backend-3,99.00,2374.5,48,7047
50,backend-1,0.00,4655.8,0,4218
50,backend-2,0.00,3880.1,0,9206
50,backend-3,98.51,2936.7,49,7141
55,backend-1,0.00,4655.8,0,4218
55,backend-2,0.00,765.6,50,9281
55,backend-3,98.50,3550.8,-4,7183
60,backend-1,0.00,4655.8,0,4218
60,backend-2,100.00,1430.8,45,9390
60,backend-3,0.00,3550.8,0,7183
65,backend-1,0.00,4655.8,0,4218
65,backend-2,100.00,3357.0,-5,9416
65,backend-3,17.56,1915.4,48,7264
70,backend-1,0.00,4655.8,0,4218
70,backend-2,0.00,323.7,29,9457
70,backend-3,98.95,2876.1,17,7344
75,backend-1,0.00,4655.8,0,4218
75,backend-2,99.34,2097.6,37,9551
75,backend-3,2.00,2301.5,0,7344
80,backend-1,1.98,4655.8,0,4218
80,backend-2,26.73,326.7,28,9599
80,backend-3,98.99,2773.6,16,7443
85,backend-1,1.98,4655.8,0,4218
85,backend-2,100.00,2165.3,30,9693
85,backend-3,1.00,255.8,18,7472
90,backend-1,0.00,4655.8,0,4218
90,backend-2,100.00,616.8,10,9711
90,backend-3,99.03,3079.6,36,7575
95,backend-1,0.00,4655.8,0,4218
95,backend-2,100.00,2441.9,38,9827
95,backend-3,0.50,2865.1,0,7575
100,backend-1,0.00,4655.8,0,4218
100,backend-2,99.02,3737.4,-1,9853
100,backend-3,86.14,1992.0,47,7677
105,backend-1,6.00,4655.8,0,4218
105,backend-2,0.00,724.4,50,9933
105,backend-3,99.51,3602.5,-2,7713
110,backend-1,6.00,4655.8,0,4218
110,backend-2,100.00,2524.7,41,10034
110,backend-3,0.00,3602.5,0,7713
116,backend-1,3.96,4655.8,0,4218
116,backend-2,99.01,2163.5,44,10127
116,backend-3,0.00,3602.5,0,7713
121,backend-1,0.00,4655.8,0,4218
121,backend-2,100.00,2934.8,0,10143
121,backend-3,22.89,2052.2,25,7806
