elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,4393.5,0,1835
0,backend-2,0.00,5121.6,0,3917
0,backend-3,0.00,271.1,0,1833
5,backend-1,100.00,978.6,14,1932
5,backend-2,99.36,990.9,14,4013
5,backend-3,99.02,1083.5,14,1926
11,backend-1,98.99,1048.8,13,2009
11,backend-2,100.00,772.2,13,4111
11,backend-3,99.51,1088.6,13,2003
16,backend-1,100.00,957.6,14,2084
16,backend-2,99.07,1072.3,15,4196
16,backend-3,99.01,902.0,15,2098
21,backend-1,99.03,1000.1,14,2160
21,backend-2,100.00,1504.3,15,4274
21,backend-3,99.03,1081.8,14,2179
26,backend-1,100.00,731.7,14,2243
26,backend-2,100.00,1113.3,13,4362
26,backend-3,99.16,628.6,14,2274
31,backend-1,100.00,1216.1,13,2319
31,backend-2,99.02,706.8,14,4454
31,backend-3,99.50,506.0,14,2368
36,backend-1,100.00,867.1,14,2402
36,backend-2,99.00,937.1,15,4542
36,backend-3,99.51,509.5,14,2460
41,backend-1,100.00,1168.5,15,2463
41,backend-2,100.00,769.4,16,4641
41,backend-3,99.01,803.7,15,2554
46,backend-1,100.00,1365.5,13,2538
46,backend-2,100.00,926.5,13,4733
46,backend-3,99.00,624.1,13,2655
51,backend-1,99.01,1782.8,15,2599
51,backend-2,100.00,875.5,15,4817
51,backend-3,99.50,938.7,15,2745
56,backend-1,98.00,1177.1,13,2663
56,backend-2,100.00,801.2,14,4920
56,backend-3,98.85,877.2,13,2835
61,backend-1,99.03,1223.7,14,2731
61,backend-2,100.00,854.4,15,4998
61,backend-3,99.01,962.8,15,2928
66,backend-1,100.00,1220.9,14,2805
66,backend-2,100.00,1074.5,15,5095
66,backend-3,99.00,524.3,14,3036
71,backend-1,99.01,1403.7,14,2879
71,backend-2,100.00,765.8,15,5192
71,backend-3,99.07,676.3,15,3121
76,backend-1,100.00,1118.3,14,2954
76,backend-2,100.00,677.7,15,5276
76,backend-3,99.50,1086.9,14,3207
81,backend-1,99.01,1245.0,13,3017
81,backend-2,99.02,658.0,14,5365
81,backend-3,99.50,1086.4,14,3299
86,backend-1,100.00,1229.4,14,3099
86,backend-2,100.00,1171.6,15,5449
86,backend-3,99.02,1058.2,14,3377
91,backend-1,100.00,681.2,13,3186
91,backend-2,99.02,1097.4,14,5531
91,backend-3,99.02,699.7,14,3461
96,backend-1,100.00,1442.5,13,3264
96,backend-2,100.00,1107.0,14,5620
96,backend-3,99.50,916.5,13,3559
101,backend-1,100.00,1923.2,14,3325
101,backend-2,100.00,1249.5,15,5699
101,backend-3,99.16,849.2,15,3643
106,backend-1,100.00,963.5,14,3413
106,backend-2,100.00,808.8,15,5784
106,backend-3,99.50,728.4,14,3724
111,backend-1,100.00,1122.1,15,3482
111,backend-2,100.00,873.3,16,5880
111,backend-3,99.51,723.6,15,3809
116,backend-1,100.00,929.1,14,3550
116,backend-2,99.01,794.9,14,5979
116,backend-3,98.51,663.6,14,3901
