elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,1.98,300.7,0,27623
0,backend-2,0.00,266.1,67,73036
0,backend-3,0.00,291.0,0,28144
5,backend-1,0.00,300.7,100,29065
5,backend-2,1.98,270.5,0,73269
5,backend-3,0.50,291.0,0,28144
10,backend-1,6.00,300.9,0,29323
10,backend-2,0.00,276.7,84,74842
10,backend-3,0.00,291.0,0,28144
15,backend-1,0.00,300.9,0,29323
15,backend-2,2.04,272.8,0,75069
15,backend-3,0.00,290.5,81,29648
20,backend-1,0.00,300.9,0,29323
20,backend-2,0.00,265.4,100,76717
20,backend-3,2.05,290.1,-24,29879
25,backend-1,0.00,301.1,-1,29324
25,backend-2,4.04,265.6,-11,76932
25,backend-3,0.00,291.9,100,31411
30,backend-1,0.00,300.1,100,30816
30,backend-2,4.08,265.6,0,76932
30,backend-3,2.56,291.2,-8,31595
35,backend-1,6.12,300.9,-2,30990
35,backend-2,0.00,265.6,100,78634
35,backend-3,0.00,291.2,0,31595
40,backend-1,0.00,300.3,99,32502
40,backend-2,4.04,268.6,-18,78795
40,backend-3,2.00,289.4,-14,31616
45,backend-1,6.00,300.2,0,32632
45,backend-2,0.00,265.6,100,80514
45,backend-3,0.00,289.4,0,31616
50,backend-1,0.00,300.2,0,32632
50,backend-2,2.08,265.7,-2,80667
50,backend-3,0.00,287.9,98,33225
55,backend-1,0.00,300.4,100,34179
55,backend-2,1.01,265.7,0,80667
55,backend-3,2.53,290.3,-7,33338
60,backend-1,4.08,302.5,-10,34289
60,backend-2,0.00,266.5,100,82435
60,backend-3,0.00,290.3,0,33338
66,backend-1,3.92,302.5,0,34289
66,backend-2,4.04,265.9,-11,82535
66,backend-3,0.00,291.5,92,34973
71,backend-1,0.00,300.7,100,35886
71,backend-2,0.99,265.9,0,82535
71,backend-3,2.55,290.4,-9,35062
76,backend-1,4.08,300.7,1,35951
76,backend-2,0.00,265.6,100,84356
76,backend-3,0.00,290.4,0,35062
81,backend-1,0.00,300.7,0,35951
81,backend-2,5.05,266.4,-19,84393
81,backend-3,0.00,292.4,81,36739
86,backend-1,0.00,300.7,0,35951
86,backend-2,0.00,265.8,100,86216
86,backend-3,3.03,288.9,-17,36804
91,backend-1,1.98,300.0,-23,35974
91,backend-2,7.29,265.9,-9,86237
91,backend-3,0.50,292.2,100,38486
96,backend-1,0.00,300.0,0,35974
96,backend-2,0.00,265.9,100,88098
96,backend-3,2.54,290.4,-11,38508
101,backend-1,0.00,300.6,91,37668
101,backend-2,2.00,266.1,0,88101
101,backend-3,0.00,290.4,0,38508
106,backend-1,0.00,301.1,0,37668
106,backend-2,0.00,266.1,22,88123
106,backend-3,3.52,289.1,78,40202
111,backend-1,1.98,301.1,0,37685
111,backend-2,5.10,266.0,43,89971
111,backend-3,0.00,291.7,19,40221
116,backend-1,0.00,301.1,0,37685
116,backend-2,0.00,265.6,47,90018
116,backend-3,3.05,291.0,40,41904
