elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,4430.1,0,11274
0,backend-2,0.00,2486.3,0,7025
0,backend-3,0.00,4737.6,0,10202
5,backend-1,0.00,3989.0,5,11280
5,backend-2,0.00,4849.9,195,7241
5,backend-3,0.00,4737.6,0,10202
10,backend-1,18.75,1913.2,91,11408
10,backend-2,0.00,7621.6,0,7241
10,backend-3,0.00,2863.5,106,10433
15,backend-1,50.00,3665.4,-13,11509
15,backend-2,0.00,2272.5,140,7415
15,backend-3,0.00,841.9,5,10476
20,backend-1,0.00,3289.4,8,11518
20,backend-2,0.00,4893.6,0,7415
20,backend-3,0.00,3173.9,192,10750
25,backend-1,0.00,3282.5,200,11786
25,backend-2,0.00,4893.6,0,7415
25,backend-3,0.00,5725.6,0,10750
30,backend-1,0.00,7089.4,99,11828
30,backend-2,0.00,1531.3,101,7552
30,backend-3,0.00,5725.6,0,10750
35,backend-1,51.16,381.8,21,11885
35,backend-2,100.00,5162.6,150,7685
35,backend-3,0.00,5725.6,0,10750
40,backend-1,51.16,4070.8,189,12131
40,backend-2,0.00,7122.1,0,7685
40,backend-3,0.00,5725.6,0,10750
45,backend-1,50.00,7635.0,85,12177
45,backend-2,0.00,7122.1,0,7685
45,backend-3,98.80,1208.1,79,10914
50,backend-1,50.00,668.7,20,12251
50,backend-2,0.00,7122.1,0,7685
50,backend-3,98.84,5250.3,135,11056
55,backend-1,50.00,3873.3,169,12466
55,backend-2,0.00,7122.1,0,7685
55,backend-3,0.00,5641.5,0,11056
60,backend-1,50.00,5934.8,40,12521
60,backend-2,0.00,7122.1,0,7685
60,backend-3,0.00,1976.5,129,11241
65,backend-1,51.22,579.1,20,12581
65,backend-2,0.00,7122.1,0,7685
65,backend-3,98.81,4759.3,112,11357
70,backend-1,51.22,4482.4,152,12800
70,backend-2,0.00,7122.1,0,7685
70,backend-3,0.00,5843.2,0,11357
75,backend-1,51.22,7981.1,28,12863
75,backend-2,0.00,7122.1,0,7685
75,backend-3,100.00,1538.5,85,11540
80,backend-1,50.00,399.8,38,12926
80,backend-2,0.00,7122.1,0,7685
80,backend-3,100.00,4663.4,134,11674
85,backend-1,50.00,4060.6,190,13153
85,backend-2,0.00,7122.1,0,7685
85,backend-3,0.00,5926.3,0,11674
90,backend-1,50.00,7636.1,94,13225
90,backend-2,0.00,7122.1,0,7685
90,backend-3,100.00,1802.4,51,11784
