elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,198.6,0,2465
0,backend-2,0.00,7364.6,0,2364
0,backend-3,2.44,64.9,0,2465
6,backend-1,48.78,4901.4,127,2665
6,backend-2,0.00,7364.6,0,2364
6,backend-3,0.00,174.3,34,2509
11,backend-1,0.00,7385.1,0,2665
11,backend-2,0.00,7364.6,0,2364
11,backend-3,100.00,3610.5,141,2749
16,backend-1,0.00,7385.1,0,2665
16,backend-2,2.44,7364.6,0,2364
16,backend-3,100.00,6669.4,168,2923
21,backend-1,50.00,3183.3,87,2915
21,backend-2,0.00,7364.6,0,2364
21,backend-3,92.77,4058.6,0,2962
26,backend-1,50.00,6611.6,46,2928
26,backend-2,0.00,7364.6,0,2364
26,backend-3,100.00,1731.0,131,3191
31,backend-1,0.00,4972.8,0,2928
31,backend-2,0.00,7364.6,0,2364
31,backend-3,100.00,4188.2,179,3325
36,backend-1,0.00,3796.2,200,3184
36,backend-2,0.00,7364.6,0,2364
36,backend-3,0.00,6704.9,0,3326
41,backend-1,17.50,5058.6,0,3189
41,backend-2,0.00,7364.6,0,2364
41,backend-3,100.00,2096.2,187,3598
46,backend-1,0.00,913.0,79,3300
46,backend-2,0.00,7364.6,0,2364
46,backend-3,98.75,6084.2,92,3657
51,backend-1,0.00,4628.4,200,3499
51,backend-2,0.00,7364.6,0,2364
51,backend-3,0.00,5369.8,0,3657
56,backend-1,50.00,4523.8,0,3518
56,backend-2,0.00,7364.6,0,2364
56,backend-3,0.00,1619.1,200,3963
61,backend-1,0.00,1031.3,89,3640
61,backend-2,0.00,7364.6,0,2364
61,backend-3,0.00,4965.0,111,4023
66,backend-1,0.00,5009.7,200,3829
66,backend-2,0.00,7364.6,0,2364
66,backend-3,0.00,6589.3,0,4023
71,backend-1,50.00,4410.2,0,3839
71,backend-2,0.00,7364.6,0,2364
71,backend-3,100.00,1857.4,172,4287
76,backend-1,50.00,1960.7,155,4125
76,backend-2,2.50,7364.6,0,2364
76,backend-3,100.00,5279.3,0,4290
81,backend-1,50.00,6387.7,120,4196
81,backend-2,0.00,7364.6,0,2364
81,backend-3,0.00,509.2,35,4350
86,backend-1,20.51,4555.7,0,4196
86,backend-2,4.88,7364.6,0,2364
86,backend-3,100.00,3646.7,121,4589
91,backend-1,48.84,1977.2,154,4443
91,backend-2,0.00,7364.6,0,2364
91,backend-3,100.00,6171.1,-4,4600
