elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.5,0,1200
0,backend-2,0.00,32.0,0,1199
0,backend-3,0.00,60.0,0,1199
5,backend-1,34.00,84.7,2,1283
5,backend-2,25.25,40.3,2,1283
5,backend-3,26.63,69.5,1,1282
10,backend-1,33.66,84.0,0,1366
10,backend-2,25.00,40.9,0,1366
10,backend-3,25.76,72.0,0,1366
15,backend-1,34.00,84.5,1,1451
15,backend-2,23.23,42.1,2,1451
15,backend-3,30.50,71.2,2,1451
20,backend-1,30.00,83.9,2,1535
20,backend-2,25.25,41.7,0,1534
20,backend-3,26.26,68.8,0,1534
25,backend-1,32.00,84.5,2,1620
25,backend-2,26.00,40.6,0,1619
25,backend-3,27.92,72.4,2,1619
30,backend-1,36.00,83.9,2,1705
30,backend-2,23.23,42.9,0,1704
30,backend-3,31.66,75.4,2,1704
35,backend-1,30.30,85.9,2,1790
35,backend-2,26.26,40.8,1,1789
35,backend-3,26.00,74.5,2,1789
40,backend-1,30.30,85.0,2,1875
40,backend-2,25.00,42.2,1,1874
40,backend-3,27.00,71.4,2,1874
45,backend-1,36.00,83.7,2,1958
45,backend-2,25.49,40.2,1,1958
45,backend-3,30.10,71.5,0,1957
50,backend-1,36.00,84.5,2,2043
50,backend-2,26.00,40.9,2,2043
50,backend-3,28.14,71.9,1,2042
55,backend-1,32.32,85.2,1,2126
55,backend-2,24.24,43.4,0,2126
55,backend-3,27.14,70.5,2,2126
60,backend-1,30.30,83.3,1,2211
60,backend-2,24.00,41.8,2,2211
60,backend-3,27.27,72.1,2,2211
65,backend-1,36.00,86.6,2,2295
65,backend-2,25.25,43.8,0,2294
65,backend-3,29.65,73.8,2,2294
70,backend-1,32.00,84.3,1,2378
70,backend-2,26.00,42.8,0,2378
70,backend-3,26.63,72.7,0,2377
75,backend-1,32.00,83.1,2,2463
75,backend-2,26.00,42.3,3,2463
75,backend-3,26.63,70.9,1,2462
80,backend-1,38.00,85.4,0,2546
80,backend-2,25.00,39.9,0,2546
80,backend-3,30.46,72.5,0,2546
86,backend-1,34.00,84.7,1,2631
86,backend-2,27.00,40.9,0,2631
86,backend-3,28.14,71.5,2,2631
91,backend-1,31.68,84.0,1,2716
91,backend-2,26.73,41.4,3,2716
91,backend-3,28.00,72.3,2,2716
96,backend-1,34.34,85.5,1,2800
96,backend-2,29.29,42.3,0,2799
96,backend-3,30.65,70.8,1,2799
101,backend-1,32.00,83.7,2,2885
101,backend-2,27.27,44.0,0,2884
101,backend-3,30.50,71.8,2,2884
106,backend-1,30.30,83.4,2,2970
106,backend-2,23.76,43.0,1,2969
106,backend-3,27.64,71.3,2,2969
111,backend-1,37.62,84.9,2,3053
111,backend-2,24.00,40.6,2,3053
111,backend-3,26.63,72.2,1,3052
116,backend-1,33.66,83.4,0,3136
116,backend-2,26.26,46.2,0,3136
116,backend-3,28.00,71.6,0,3136
