elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.8,0,305
0,backend-2,0.00,33.3,0,517
0,backend-3,0.00,60.1,0,378
6,backend-1,1.98,70.8,0,305
6,backend-2,32.00,44.7,0,615
6,backend-3,0.50,60.1,2,380
11,backend-1,0.00,70.8,0,305
11,backend-2,0.00,45.2,0,617
11,backend-3,33.50,79.1,0,478
16,backend-1,0.00,70.8,0,305
16,backend-2,28.57,46.2,0,715
16,backend-3,0.00,78.8,2,482
21,backend-1,0.00,70.8,0,305
21,backend-2,0.00,45.6,0,719
21,backend-3,33.17,79.3,0,578
26,backend-1,0.00,70.8,0,305
26,backend-2,31.31,44.6,0,815
26,backend-3,0.00,78.6,0,582
31,backend-1,1.98,70.8,0,305
31,backend-2,0.00,47.7,0,821
31,backend-3,35.35,76.3,0,678
36,backend-1,0.00,70.8,0,305
36,backend-2,29.29,46.2,0,915
36,backend-3,0.00,78.4,2,686
41,backend-1,13.86,70.8,0,305
41,backend-2,0.00,49.3,2,923
41,backend-3,33.84,77.6,0,778
46,backend-1,0.00,70.8,0,305
46,backend-2,31.00,50.1,-1,1015
46,backend-3,0.00,84.0,0,786
51,backend-1,0.00,84.3,2,315
51,backend-2,0.99,50.1,0,1015
51,backend-3,35.00,77.6,0,878
56,backend-1,40.00,88.0,0,405
56,backend-2,0.00,50.1,0,1015
56,backend-3,0.00,77.1,2,888
61,backend-1,0.00,88.0,0,405
61,backend-2,0.00,45.6,0,1025
61,backend-3,33.17,76.5,0,978
66,backend-1,0.00,88.0,0,405
66,backend-2,30.69,44.3,0,1115
66,backend-3,0.00,79.0,2,990
71,backend-1,0.00,88.6,2,417
71,backend-2,1.98,44.3,0,1115
71,backend-3,35.86,76.5,0,1078
76,backend-1,42.42,89.6,1,505
76,backend-2,0.00,46.1,2,1129
76,backend-3,0.00,76.5,0,1078
81,backend-1,0.00,89.6,0,505
81,backend-2,29.00,43.4,0,1215
81,backend-3,0.00,76.3,2,1092
86,backend-1,2.00,89.6,0,505
86,backend-2,1.00,43.6,2,1231
86,backend-3,34.50,83.4,0,1178
91,backend-1,0.00,89.6,0,505
91,backend-2,30.00,46.1,0,1315
91,backend-3,0.00,80.9,0,1194
96,backend-1,1.98,89.6,0,505
96,backend-2,0.00,48.6,2,1335
96,backend-3,35.68,77.1,0,1278
101,backend-1,6.12,89.6,0,505
101,backend-2,30.30,46.4,0,1415
101,backend-3,0.00,77.8,2,1298
107,backend-1,0.00,89.6,0,505
107,backend-2,0.00,44.5,2,1437
107,backend-3,36.32,79.0,0,1378
112,backend-1,0.00,89.6,0,505
112,backend-2,31.31,47.8,0,1515
112,backend-3,0.00,78.9,2,1400
117,backend-1,0.00,89.6,0,505
117,backend-2,0.00,45.2,0,1537
117,backend-3,35.18,75.9,0,1478
