elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,6017.4,0,8271
0,backend-2,100.00,31059.0,-1372,28333
0,backend-3,99.51,10078.2,0,11357
5,backend-1,0.00,3873.9,669,9071
5,backend-2,100.00,31059.0,93,28333
5,backend-3,0.00,688.0,178,11557
10,backend-1,0.00,8801.2,466,9071
10,backend-2,0.00,31059.0,0,28333
10,backend-3,99.51,2664.2,660,12557
15,backend-1,0.00,11622.0,233,9071
15,backend-2,0.00,31059.0,0,28333
15,backend-3,99.51,6970.7,1076,13577
20,backend-1,100.00,537.2,194,9291
20,backend-2,0.00,31059.0,0,28333
20,backend-3,99.51,8747.5,1574,14357
25,backend-1,100.00,4506.0,823,10071
25,backend-2,0.99,882.1,201,28573
25,backend-3,99.51,17333.7,1167,14357
30,backend-1,100.00,8167.6,664,10071
30,backend-2,0.99,4628.7,742,29333
30,backend-3,99.51,20735.0,675,14357
35,backend-1,100.00,14018.2,320,10071
35,backend-2,100.00,9002.1,-8,29333
35,backend-3,99.51,23563.9,512,14357
40,backend-1,98.99,16511.4,2,10071
40,backend-2,100.00,6415.3,836,30173
40,backend-3,99.51,28246.0,85,14357
45,backend-1,0.00,16511.4,0,10071
45,backend-2,100.00,8018.2,1066,31173
45,backend-3,99.51,29160.2,-71,14357
50,backend-1,0.00,16511.4,0,10071
50,backend-2,100.00,3026.2,1098,32193
50,backend-3,99.51,32611.6,-332,14357
55,backend-1,0.00,3304.7,708,10931
55,backend-2,100.00,16054.0,333,32333
55,backend-3,100.00,37530.2,-72,14357
60,backend-1,0.00,7650.9,1280,11651
60,backend-2,100.00,6802.5,238,32633
60,backend-3,0.00,37530.2,0,14357
65,backend-1,0.00,8720.6,1135,11651
65,backend-2,100.00,10763.1,1029,33633
65,backend-3,0.00,37530.2,0,14357
70,backend-1,0.00,15522.6,755,11651
70,backend-2,100.00,11169.1,1394,34333
70,backend-3,0.00,1118.1,273,14657
75,backend-1,0.00,19144.3,572,11651
75,backend-2,100.00,15284.1,969,34333
75,backend-3,100.00,1930.7,860,15677
81,backend-1,0.00,22554.1,240,11651
81,backend-2,100.00,38160.1,641,34333
81,backend-3,100.00,7580.8,1005,16677
86,backend-1,100.00,25286.2,0,11651
86,backend-2,100.00,38498.5,304,34333
86,backend-3,100.00,6089.5,1737,17697
91,backend-1,0.00,1327.7,289,11991
91,backend-2,100.00,44586.2,-35,34333
91,backend-3,100.00,13522.6,2214,18357
96,backend-1,0.00,5402.1,808,12651
96,backend-2,100.00,46202.8,-452,34333
96,backend-3,100.00,21317.6,1760,18357
101,backend-1,0.00,7994.9,646,12651
101,backend-2,100.00,51842.6,-729,34333
101,backend-3,100.00,27581.6,1465,18357
106,backend-1,0.00,14433.8,279,12651
106,backend-2,100.00,42163.5,-1032,34333
106,backend-3,100.00,32169.2,1071,18357
111,backend-1,100.00,1379.9,352,13031
111,backend-2,100.00,46510.8,-1291,34333
111,backend-3,100.00,31417.9,675,18357
116,backend-1,100.00,5857.2,861,13671
116,backend-2,100.00,49389.7,-1564,34333
116,backend-3,100.00,36300.6,406,18357
121,backend-1,100.00,9029.0,711,13671
121,backend-2,100.00,55372.7,641,35053
121,backend-3,100.00,39682.2,76,18357
