elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,1961.0,0,2365
0,backend-2,0.00,1729.7,0,8021
0,backend-3,0.50,1314.0,0,7600
5,backend-1,0.00,1961.0,0,2365
5,backend-2,0.00,2029.3,277,8531
5,backend-3,0.00,1314.0,0,7600
10,backend-1,0.00,1961.0,0,2365
10,backend-2,100.00,4272.2,-7,8591
10,backend-3,0.00,2418.2,260,8040
15,backend-1,0.00,1961.0,0,2365
15,backend-2,0.00,709.8,80,8731
15,backend-3,0.00,4947.1,379,8400
20,backend-1,0.00,1961.0,0,2365
20,backend-2,0.00,1924.8,380,9241
20,backend-3,100.00,6346.4,0,8400
25,backend-1,100.00,2154.4,55,2575
25,backend-2,0.00,7378.4,142,9391
25,backend-3,0.00,803.1,89,8540
30,backend-1,0.00,549.6,71,2675
30,backend-2,100.00,2169.5,119,9771
30,backend-3,0.50,1290.0,0,8560
35,backend-1,0.00,4191.9,233,3035
35,backend-2,29.00,5220.3,0,9771
35,backend-3,0.00,822.9,100,8710
40,backend-1,100.00,5209.3,0,3035
40,backend-2,0.00,649.3,91,9931
40,backend-3,100.00,4173.9,85,9050
45,backend-1,0.00,5209.3,0,3035
45,backend-2,0.00,2976.1,391,10441
45,backend-3,0.00,4271.8,0,9050
50,backend-1,0.00,5209.3,0,3035
50,backend-2,0.00,5477.1,129,10571
50,backend-3,0.00,2158.3,239,9420
55,backend-1,0.00,1004.6,313,3505
55,backend-2,0.00,6061.8,0,10591
55,backend-3,100.00,3317.9,0,9430
60,backend-1,0.00,6186.5,269,3635
60,backend-2,99.02,1922.4,-8,10801
60,backend-3,0.00,917.7,110,9600
65,backend-1,0.00,6764.1,0,3635
65,backend-2,0.00,937.8,110,10981
65,backend-3,99.50,4167.6,124,9920
70,backend-1,10.10,6764.1,0,3635
70,backend-2,0.00,1968.8,424,11491
70,backend-3,0.00,4599.0,0,9920
75,backend-1,0.00,6764.1,0,3635
75,backend-2,100.00,7221.2,40,11601
75,backend-3,0.00,1862.7,258,10310
80,backend-1,0.00,6764.1,0,3635
80,backend-2,0.00,1182.2,117,11801
80,backend-3,99.51,5601.1,180,10620
85,backend-1,0.00,6764.1,0,3635
85,backend-2,0.00,1479.4,395,12301
85,backend-3,99.50,6554.0,0,10620
90,backend-1,100.00,2783.4,44,3845
90,backend-2,100.00,5323.5,61,12401
90,backend-3,0.00,1059.9,122,10810
95,backend-1,0.00,2373.2,0,3845
95,backend-2,0.00,812.6,116,12611
95,backend-3,100.00,2914.7,18,11110
101,backend-1,0.00,2373.2,0,3845
101,backend-2,100.00,3859.3,165,13081
101,backend-3,0.00,1405.6,23,11140
106,backend-1,0.00,2373.2,0,3845
106,backend-2,100.00,5519.5,-1,13081
106,backend-3,0.00,2309.7,362,11640
111,backend-1,100.00,2264.8,-86,4045
111,backend-2,0.00,667.3,148,13301
111,backend-3,99.50,5256.7,-69,11730
116,backend-1,1.98,2264.8,0,4045
116,backend-2,100.00,4491.1,135,13671
116,backend-3,0.00,751.7,91,11860
121,backend-1,0.00,2264.8,0,4045
121,backend-2,99.02,5629.2,0,13671
121,backend-3,0.00,3027.3,299,12260
