elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,4.04,70.6,0,16
0,backend-2,0.00,44.7,0,3565
0,backend-3,0.00,629.3,0,17
5,backend-1,0.00,70.6,0,16
5,backend-2,74.00,80.6,4,3815
5,backend-3,0.00,629.3,0,17
10,backend-1,0.00,70.6,0,16
10,backend-2,77.78,94.2,1,4065
10,backend-3,0.00,629.3,0,17
15,backend-1,0.00,70.6,0,16
15,backend-2,75.00,86.6,0,4320
15,backend-3,0.00,629.3,0,17
20,backend-1,0.00,70.6,0,16
20,backend-2,76.00,80.0,4,4570
20,backend-3,0.00,629.3,0,17
25,backend-1,0.00,70.6,0,16
25,backend-2,75.51,84.3,5,4825
25,backend-3,0.00,629.3,0,17
30,backend-1,0.00,70.6,0,16
30,backend-2,77.23,70.1,4,5075
30,backend-3,0.50,629.3,0,17
35,backend-1,0.00,70.6,0,16
35,backend-2,78.00,73.9,5,5330
35,backend-3,0.00,629.3,0,17
40,backend-1,0.00,70.6,0,16
40,backend-2,79.59,78.9,5,5580
40,backend-3,0.00,629.3,0,17
45,backend-1,0.00,70.6,0,16
45,backend-2,76.53,77.8,4,5830
45,backend-3,0.50,629.3,0,17
50,backend-1,0.00,70.6,0,16
50,backend-2,75.00,91.5,5,6085
50,backend-3,0.50,629.3,0,17
55,backend-1,0.00,70.6,0,16
55,backend-2,84.00,85.7,5,6340
55,backend-3,0.00,629.3,0,17
60,backend-1,0.00,70.6,0,16
60,backend-2,76.77,78.4,4,6590
60,backend-3,0.50,629.3,0,17
66,backend-1,0.00,70.6,0,16
66,backend-2,83.00,87.2,3,6840
66,backend-3,0.00,629.3,0,17
71,backend-1,0.00,70.6,0,16
71,backend-2,80.61,84.4,0,7095
71,backend-3,0.00,629.3,0,17
76,backend-1,0.00,70.6,0,16
76,backend-2,80.81,74.9,5,7345
76,backend-3,0.00,629.3,0,17
81,backend-1,0.00,70.6,0,16
81,backend-2,95.96,92.9,0,7600
81,backend-3,0.00,629.3,0,17
86,backend-1,0.00,70.6,0,16
86,backend-2,89.11,93.7,0,7850
86,backend-3,0.00,629.3,0,17
91,backend-1,0.00,70.6,0,16
91,backend-2,83.00,80.1,4,8100
91,backend-3,0.00,629.3,0,17
96,backend-1,0.00,70.6,0,16
96,backend-2,93.07,82.9,5,8355
96,backend-3,0.00,629.3,0,17
101,backend-1,0.00,70.6,0,16
101,backend-2,76.00,81.1,4,8605
101,backend-3,0.50,629.3,0,17
106,backend-1,0.00,70.6,0,16
106,backend-2,81.00,73.2,5,8860
106,backend-3,0.00,629.3,0,17
111,backend-1,0.00,70.6,0,16
111,backend-2,75.00,87.9,5,9110
111,backend-3,0.00,629.3,0,17
116,backend-1,0.00,70.6,0,16
116,backend-2,80.81,78.6,1,9365
116,backend-3,0.00,629.3,0,17
