elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,108.2,0,9992
0,backend-2,0.00,56.9,0,9992
0,backend-3,0.00,91.0,0,9992
5,backend-1,97.03,134.6,2,10242
5,backend-2,75.76,74.2,5,10242
5,backend-3,80.81,107.8,0,10242
10,backend-1,95.05,126.4,-1,10492
10,backend-2,73.00,88.5,3,10492
10,backend-3,82.09,107.1,-1,10492
15,backend-1,98.00,122.8,3,10747
15,backend-2,72.73,76.0,5,10747
15,backend-3,78.61,114.3,3,10747
20,backend-1,98.04,122.1,0,10997
20,backend-2,74.00,76.6,4,10997
20,backend-3,84.85,114.0,0,10997
25,backend-1,96.00,123.0,0,11247
25,backend-2,79.00,81.9,2,11247
25,backend-3,82.41,125.0,0,11247
30,backend-1,95.24,121.3,3,11502
30,backend-2,75.25,77.5,5,11502
30,backend-3,81.41,106.7,1,11502
35,backend-1,99.01,126.0,0,11752
35,backend-2,80.81,78.0,4,11752
35,backend-3,80.20,106.9,-1,11752
40,backend-1,96.97,128.4,-1,12002
40,backend-2,83.67,83.1,0,12002
40,backend-3,82.74,117.9,0,12002
45,backend-1,98.99,124.3,2,12257
45,backend-2,75.76,73.6,5,12257
45,backend-3,82.91,105.2,0,12257
50,backend-1,96.97,123.0,0,12507
50,backend-2,75.76,76.1,5,12507
50,backend-3,86.22,107.3,0,12507
55,backend-1,98.99,136.9,3,12762
55,backend-2,74.26,72.0,5,12762
55,backend-3,88.27,114.3,3,12762
60,backend-1,98.00,121.2,4,13017
60,backend-2,72.73,74.8,5,13017
60,backend-3,83.92,116.3,4,13017
65,backend-1,98.04,120.0,1,13267
65,backend-2,84.00,76.1,5,13267
65,backend-3,82.59,104.5,0,13267
70,backend-1,100.00,172.8,2,13517
70,backend-2,71.72,67.5,2,13517
70,backend-3,84.26,105.6,-1,13517
75,backend-1,99.01,128.4,4,13772
75,backend-2,77.55,92.0,5,13772
75,backend-3,81.50,108.1,3,13772
80,backend-1,99.01,138.6,1,14022
80,backend-2,73.00,77.2,5,14022
80,backend-3,82.00,103.3,0,14022
85,backend-1,97.03,133.7,0,14272
85,backend-2,74.00,77.2,2,14272
85,backend-3,79.19,110.5,-1,14272
90,backend-1,98.00,122.8,4,14527
90,backend-2,94.95,83.2,5,14527
90,backend-3,80.50,106.3,1,14527
96,backend-1,96.97,131.2,0,14777
96,backend-2,74.00,76.3,4,14777
96,backend-3,80.81,106.2,1,14777
101,backend-1,96.00,124.1,-1,15027
101,backend-2,79.21,75.6,0,15027
101,backend-3,85.35,130.3,0,15027
106,backend-1,96.08,128.2,4,15282
106,backend-2,79.00,81.2,5,15282
106,backend-3,82.18,105.1,0,15282
111,backend-1,98.00,126.4,0,15532
111,backend-2,72.00,74.3,2,15532
111,backend-3,82.30,104.9,0,15532
116,backend-1,96.00,128.0,3,15787
116,backend-2,73.00,71.1,5,15787
116,backend-3,83.59,101.9,2,15787
