elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.9,0,16
0,backend-2,0.00,40.0,0,3555
0,backend-3,0.00,5584.4,0,27
5,backend-1,1.98,182.8,0,26
5,backend-2,81.00,89.4,0,3795
5,backend-3,0.00,5584.4,0,27
10,backend-1,0.00,182.8,0,26
10,backend-2,72.73,74.8,-5,4045
10,backend-3,0.50,5584.4,0,27
15,backend-1,0.00,182.8,0,26
15,backend-2,83.84,79.8,5,4300
15,backend-3,0.00,5584.4,0,27
20,backend-1,0.00,182.8,0,26
20,backend-2,74.75,73.3,-2,4550
20,backend-3,0.00,5584.4,0,27
25,backend-1,0.00,182.8,0,26
25,backend-2,76.00,76.8,0,4805
25,backend-3,0.50,5584.4,0,27
30,backend-1,0.00,182.8,0,26
30,backend-2,74.49,88.9,-1,5055
30,backend-3,0.50,5584.4,0,27
35,backend-1,1.98,182.8,0,26
35,backend-2,81.19,68.0,4,5310
35,backend-3,0.50,5584.4,0,27
40,backend-1,0.00,182.8,0,26
40,backend-2,75.00,76.8,3,5560
40,backend-3,0.00,5584.4,0,27
45,backend-1,0.00,182.8,0,26
45,backend-2,77.00,70.9,5,5815
45,backend-3,0.00,5584.4,0,27
50,backend-1,0.00,182.8,0,26
50,backend-2,74.75,74.7,3,6065
50,backend-3,0.00,5584.4,0,27
56,backend-1,0.00,182.8,0,26
56,backend-2,76.00,85.3,3,6320
56,backend-3,0.00,5584.4,0,27
61,backend-1,1.98,182.8,0,26
61,backend-2,80.81,77.5,1,6570
61,backend-3,0.50,5584.4,0,27
66,backend-1,1.98,182.8,0,26
66,backend-2,74.75,82.6,-4,6820
66,backend-3,0.00,5584.4,0,27
71,backend-1,0.00,182.8,0,26
71,backend-2,77.78,80.9,-1,7075
71,backend-3,0.00,5584.4,0,27
76,backend-1,0.00,182.8,0,26
76,backend-2,78.00,72.3,0,7325
76,backend-3,0.00,5584.4,0,27
81,backend-1,0.00,182.8,0,26
81,backend-2,73.79,86.8,5,7580
81,backend-3,0.50,5584.4,0,27
86,backend-1,0.00,182.8,0,26
86,backend-2,78.79,80.5,3,7830
86,backend-3,0.00,5584.4,0,27
91,backend-1,0.00,182.8,0,26
91,backend-2,75.76,89.7,5,8085
91,backend-3,0.50,5584.4,0,27
96,backend-1,0.00,182.8,0,26
96,backend-2,77.78,77.2,-1,8335
96,backend-3,0.00,5584.4,0,27
101,backend-1,2.00,182.8,0,26
101,backend-2,82.00,78.4,5,8590
101,backend-3,0.00,5584.4,0,27
106,backend-1,0.00,182.8,0,26
106,backend-2,81.82,83.5,0,8840
106,backend-3,0.00,5584.4,0,27
111,backend-1,0.00,182.8,0,26
111,backend-2,74.00,84.0,1,9090
111,backend-3,0.50,5584.4,0,27
116,backend-1,0.00,182.8,0,26
116,backend-2,76.77,82.2,0,9345
116,backend-3,0.00,5584.4,0,27
