elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,0.0,0,0
0,backend-2,0.00,127.0,0,1
0,backend-3,0.00,0.0,0,0
5,backend-1,11.76,71.3,0,16
5,backend-2,6.06,32.1,0,18
5,backend-3,7.46,60.6,-1,17
10,backend-1,0.00,71.3,0,16
10,backend-2,15.15,32.5,0,66
10,backend-3,0.00,60.8,0,19
15,backend-1,0.00,71.3,0,16
15,backend-2,0.00,32.4,0,69
15,backend-3,17.59,60.2,0,67
20,backend-1,0.00,71.3,0,16
20,backend-2,15.00,33.2,0,116
20,backend-3,0.50,60.4,0,70
25,backend-1,0.00,71.3,0,16
25,backend-2,0.99,33.4,0,120
25,backend-3,17.68,60.9,0,117
30,backend-1,0.00,71.3,0,16
30,backend-2,16.83,32.5,0,166
30,backend-3,0.00,61.3,0,121
35,backend-1,0.00,71.3,0,16
35,backend-2,0.00,32.9,1,171
35,backend-3,17.50,60.1,0,167
40,backend-1,0.00,71.3,0,16
40,backend-2,17.82,34.1,0,216
40,backend-3,0.00,60.8,0,172
45,backend-1,0.00,71.3,0,16
45,backend-2,0.99,32.2,1,222
45,backend-3,17.59,59.6,0,217
50,backend-1,2.00,71.3,0,16
50,backend-2,20.20,34.0,0,266
50,backend-3,0.50,59.3,0,223
55,backend-1,0.00,71.3,0,16
55,backend-2,0.00,32.9,1,273
55,backend-3,16.67,60.4,0,267
60,backend-1,0.00,71.3,0,16
60,backend-2,14.14,31.1,0,316
60,backend-3,0.00,60.5,0,274
65,backend-1,0.00,71.3,0,16
65,backend-2,0.00,34.6,1,324
65,backend-3,18.00,60.5,0,317
70,backend-1,0.00,71.3,0,16
70,backend-2,15.84,31.4,0,366
70,backend-3,0.00,60.5,0,325
75,backend-1,0.00,71.3,0,16
75,backend-2,0.00,31.9,0,375
75,backend-3,18.59,60.6,0,367
80,backend-1,0.00,71.3,0,16
80,backend-2,15.00,31.2,0,416
80,backend-3,0.50,59.9,0,376
85,backend-1,0.00,71.3,0,16
85,backend-2,0.00,31.4,1,426
85,backend-3,17.50,60.7,0,417
91,backend-1,0.00,71.3,0,16
91,backend-2,15.00,31.8,0,466
91,backend-3,0.00,60.1,1,427
96,backend-1,0.00,71.3,0,16
96,backend-2,0.00,33.3,0,476
96,backend-3,16.58,59.2,0,467
101,backend-1,0.00,71.3,0,16
101,backend-2,16.00,32.4,0,516
101,backend-3,0.00,59.9,1,478
106,backend-1,0.00,71.3,0,16
106,backend-2,0.00,32.1,0,527
106,backend-3,17.50,59.9,0,517
111,backend-1,0.00,71.3,0,16
111,backend-2,14.14,33.0,0,566
111,backend-3,0.50,59.9,1,529
116,backend-1,0.00,71.3,0,16
116,backend-2,0.00,32.3,0,578
116,backend-3,17.68,60.6,0,567
