elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,3210.3,0,2361
0,backend-2,0.00,1788.0,0,15598
0,backend-3,0.00,5584.4,0,27
5,backend-1,0.00,3210.3,0,2361
5,backend-2,100.00,2250.3,173,16098
5,backend-3,0.00,5584.4,0,27
10,backend-1,100.00,1772.9,165,2711
10,backend-2,100.00,5590.9,-20,16258
10,backend-3,0.00,5584.4,0,27
15,backend-1,100.00,2057.8,513,3211
15,backend-2,0.00,5094.4,0,16258
15,backend-3,0.00,5584.4,0,27
20,backend-1,100.00,9053.2,451,3371
20,backend-2,0.00,1751.7,180,16598
20,backend-3,0.00,5584.4,0,27
25,backend-1,100.00,9978.4,82,3371
25,backend-2,100.00,3151.2,336,17108
25,backend-3,0.00,5584.4,0,27
30,backend-1,0.00,11302.1,0,3371
30,backend-2,100.00,6242.5,83,17258
30,backend-3,99.53,1306.8,163,377
35,backend-1,0.00,11302.1,0,3371
35,backend-2,0.00,7275.2,0,17258
35,backend-3,100.00,3404.7,358,887
41,backend-1,4.04,11302.1,0,3371
41,backend-2,0.00,217.2,25,17308
41,backend-3,100.00,6008.4,410,1337
46,backend-1,0.00,11302.1,0,3371
46,backend-2,0.00,2800.5,311,17818
46,backend-3,100.00,7594.5,283,1337
51,backend-1,0.00,11302.1,0,3371
51,backend-2,0.00,4898.9,575,18318
51,backend-3,79.80,10034.2,0,1337
56,backend-1,0.00,11302.1,0,3371
56,backend-2,100.00,4495.0,157,18448
56,backend-3,100.00,1564.2,179,1707
61,backend-1,0.00,11302.1,0,3371
61,backend-2,100.00,8547.2,0,18448
61,backend-3,100.00,2745.7,505,2217
66,backend-1,0.00,11302.1,0,3371
66,backend-2,100.00,1644.6,165,18828
66,backend-3,100.00,9612.0,154,2337
71,backend-1,0.00,11302.1,0,3371
71,backend-2,100.00,4877.7,333,19338
71,backend-3,55.22,7972.7,0,2337
76,backend-1,0.00,11302.1,0,3371
76,backend-2,100.00,3780.0,561,19838
76,backend-3,0.00,7972.7,0,2337
81,backend-1,0.00,11302.1,0,3371
81,backend-2,100.00,12776.9,254,20168
81,backend-3,0.00,930.8,105,2517
86,backend-1,0.00,11302.1,0,3371
86,backend-2,100.00,8976.0,9,20168
86,backend-3,100.00,3157.2,335,3017
91,backend-1,0.00,11302.1,0,3371
91,backend-2,100.00,13827.2,-20,20168
91,backend-3,100.00,5924.5,595,3517
96,backend-1,0.00,11302.1,0,3371
96,backend-2,0.00,13827.2,0,20168
96,backend-3,100.00,7681.3,872,4027
101,backend-1,0.00,2630.9,259,3761
101,backend-2,0.00,13827.2,0,20168
101,backend-3,100.00,10521.1,585,4137
106,backend-1,100.00,6203.5,413,4271
106,backend-2,0.00,13827.2,0,20168
106,backend-3,99.88,11627.9,96,4137
111,backend-1,100.00,7569.6,302,4351
111,backend-2,100.00,1971.1,147,20588
111,backend-3,100.00,13185.2,0,4137
116,backend-1,100.00,12854.2,25,4351
116,backend-2,100.00,3110.8,435,21088
116,backend-3,0.50,13185.2,0,4137
121,backend-1,2.00,11190.7,0,4351
121,backend-2,100.00,5993.6,48,21168
121,backend-3,100.00,2250.7,61,4457
