elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,44.00,13556.9,0,8725
0,backend-2,100.00,6754.4,0,20661
0,backend-3,0.00,18974.6,0,18575
5,backend-1,1.98,13556.9,0,8725
5,backend-2,0.00,2641.1,815,21641
5,backend-3,0.50,362.7,-1,18595
10,backend-1,0.00,13556.9,0,8725
10,backend-2,100.00,7211.6,-66,21721
10,backend-3,0.00,2742.7,834,19535
15,backend-1,0.00,1387.3,346,9125
15,backend-2,100.00,11130.8,-343,21721
15,backend-3,0.00,7227.1,1228,20135
20,backend-1,0.00,5644.6,802,9725
20,backend-2,100.00,1486.8,286,22121
20,backend-3,0.00,11265.2,765,20135
25,backend-1,0.00,7737.8,636,9725
25,backend-2,100.00,4077.9,707,22721
25,backend-3,0.00,14788.6,433,20135
31,backend-1,0.00,13853.1,278,9725
31,backend-2,100.00,8269.1,1220,23721
31,backend-3,0.00,18309.2,80,20135
36,backend-1,0.00,16549.7,0,9725
36,backend-2,100.00,8846.5,1053,24701
36,backend-3,0.00,18590.6,40,20175
41,backend-1,0.00,16549.7,0,9725
41,backend-2,100.00,15982.5,329,24701
41,backend-3,0.00,3038.6,937,21175
46,backend-1,0.00,964.3,422,10205
46,backend-2,100.00,18354.9,-16,24701
46,backend-3,0.00,8665.6,1274,21715
51,backend-1,0.00,6265.8,792,10725
51,backend-2,100.00,4535.7,185,25181
51,backend-3,0.00,10431.2,866,21715
56,backend-1,0.00,8332.1,629,10725
56,backend-2,100.00,11346.3,402,25701
56,backend-3,0.00,15838.6,598,21715
61,backend-1,0.00,14003.9,266,10725
61,backend-2,100.00,13484.4,80,25701
61,backend-3,100.00,4855.4,884,22335
66,backend-1,100.00,1684.3,448,11325
66,backend-2,100.00,25120.8,-356,25701
66,backend-3,100.00,23474.6,939,22735
71,backend-1,100.00,7127.3,799,11825
71,backend-2,100.00,39794.4,-614,25701
71,backend-3,100.00,9952.3,582,22735
76,backend-1,100.00,9918.0,622,11825
76,backend-2,100.00,29064.0,-968,25701
76,backend-3,100.00,14598.8,404,22835
81,backend-1,100.00,16279.7,169,11825
81,backend-2,100.00,39268.4,-1300,25701
81,backend-3,100.00,15267.2,677,23835
86,backend-1,100.00,18651.5,0,11825
86,backend-2,100.00,22130.7,-561,26581
86,backend-3,99.51,12847.5,434,23975
91,backend-1,0.00,304.4,126,11965
91,backend-2,100.00,9835.0,-754,26581
91,backend-3,99.51,13161.5,1151,24855
96,backend-1,0.00,4712.2,988,12965
96,backend-2,100.00,10770.1,111,26581
96,backend-3,99.51,11641.3,729,24855
101,backend-1,0.00,8868.4,1279,13405
101,backend-2,100.00,5297.4,399,27161
101,backend-3,99.51,17415.2,380,24855
106,backend-1,0.00,12704.2,1038,13405
106,backend-2,100.00,2128.5,607,27741
106,backend-3,99.51,21500.0,-6,24855
111,backend-1,0.00,16453.5,752,13405
111,backend-2,100.00,10990.7,621,28081
111,backend-3,99.51,16032.0,514,25515
116,backend-1,0.00,19198.2,525,13405
116,backend-2,100.00,4403.3,984,28681
116,backend-3,99.51,17603.5,701,25935
121,backend-1,0.00,23195.1,157,13405
121,backend-2,100.00,16193.4,986,29081
121,backend-3,99.51,17274.5,262,25935
