elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,0.0,0,0
0,backend-2,0.00,32.0,0,1
0,backend-3,0.00,0.0,0,0
5,backend-1,6.00,70.9,0,16
5,backend-2,6.00,31.6,0,17
5,backend-3,0.00,0.0,18,18
10,backend-1,0.00,70.9,0,16
10,backend-2,14.14,31.5,0,58
10,backend-3,100.00,5584.4,6,27
15,backend-1,0.00,70.9,0,16
15,backend-2,16.00,32.9,0,109
15,backend-3,0.00,5584.4,0,27
20,backend-1,0.00,70.9,0,16
20,backend-2,16.00,31.9,0,159
20,backend-3,0.00,5584.4,0,27
25,backend-1,0.00,70.9,0,16
25,backend-2,15.84,33.5,1,210
25,backend-3,0.00,5584.4,0,27
30,backend-1,0.00,70.9,0,16
30,backend-2,15.00,31.8,0,260
30,backend-3,0.50,5584.4,0,27
35,backend-1,1.98,70.9,0,16
35,backend-2,14.14,31.3,1,311
35,backend-3,0.50,5584.4,0,27
40,backend-1,0.00,70.9,0,16
40,backend-2,15.00,31.0,0,361
40,backend-3,0.50,5584.4,0,27
45,backend-1,0.00,70.9,0,16
45,backend-2,15.00,31.7,1,411
45,backend-3,0.00,5584.4,0,27
50,backend-1,0.00,70.9,0,16
50,backend-2,15.15,31.5,1,462
50,backend-3,0.00,5584.4,0,27
55,backend-1,0.00,70.9,0,16
55,backend-2,14.00,31.5,0,512
55,backend-3,0.00,5584.4,0,27
60,backend-1,0.00,70.9,0,16
60,backend-2,16.00,31.2,1,563
60,backend-3,0.99,5584.4,0,27
66,backend-1,0.00,70.9,0,16
66,backend-2,15.00,32.0,0,613
66,backend-3,0.00,5584.4,0,27
71,backend-1,0.00,70.9,0,16
71,backend-2,16.00,31.4,1,664
71,backend-3,0.50,5584.4,0,27
76,backend-1,0.00,70.9,0,16
76,backend-2,15.15,31.6,0,714
76,backend-3,0.00,5584.4,0,27
81,backend-1,0.00,70.9,0,16
81,backend-2,14.14,31.3,1,765
81,backend-3,0.00,5584.4,0,27
86,backend-1,0.00,70.9,0,16
86,backend-2,15.15,33.5,0,815
86,backend-3,0.00,5584.4,0,27
91,backend-1,0.00,70.9,0,16
91,backend-2,16.00,31.2,0,865
91,backend-3,0.50,5584.4,0,27
96,backend-1,0.00,70.9,0,16
96,backend-2,15.84,32.8,1,916
96,backend-3,0.00,5584.4,0,27
101,backend-1,0.00,70.9,0,16
101,backend-2,15.15,32.9,0,966
101,backend-3,0.00,5584.4,0,27
106,backend-1,0.00,70.9,0,16
106,backend-2,17.00,33.2,1,1017
106,backend-3,0.50,5584.4,0,27
111,backend-1,0.00,70.9,0,16
111,backend-2,20.79,32.1,0,1067
111,backend-3,0.50,5584.4,0,27
116,backend-1,0.00,70.9,0,16
116,backend-2,15.84,33.7,0,1117
116,backend-3,0.00,5584.4,0,27
