elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.6,0,16
0,backend-2,0.00,78.7,0,9560
0,backend-3,0.50,629.3,0,17
5,backend-1,0.00,70.6,0,16
5,backend-2,0.00,1257.7,90,9910
5,backend-3,0.00,629.3,0,17
10,backend-1,0.00,70.6,0,16
10,backend-2,100.00,1852.8,142,10267
10,backend-3,0.00,629.3,0,17
15,backend-1,0.00,70.6,0,16
15,backend-2,100.00,2495.9,130,10617
15,backend-3,0.00,629.3,0,17
20,backend-1,0.00,70.6,0,16
20,backend-2,100.00,3108.2,180,10974
20,backend-3,0.00,629.3,0,17
25,backend-1,1.98,70.6,0,16
25,backend-2,100.00,3944.8,232,11324
25,backend-3,0.00,629.3,0,17
30,backend-1,0.00,70.6,0,16
30,backend-2,100.00,4782.1,238,11674
30,backend-3,0.00,629.3,0,17
35,backend-1,0.00,70.6,0,16
35,backend-2,100.00,6683.3,254,12031
35,backend-3,0.00,629.3,0,17
40,backend-1,0.00,70.6,0,16
40,backend-2,100.00,8273.5,269,12381
40,backend-3,0.00,629.3,0,17
45,backend-1,1.98,70.6,0,16
45,backend-2,100.00,6360.4,111,12556
45,backend-3,99.53,742.9,43,199
50,backend-1,0.00,70.6,0,16
50,backend-2,0.00,157.2,6,12598
50,backend-3,99.56,1763.0,66,507
56,backend-1,0.00,70.6,0,16
56,backend-2,100.00,1112.0,48,12955
56,backend-3,0.00,1801.0,0,507
61,backend-1,0.00,70.6,0,16
61,backend-2,100.00,1521.5,69,13305
61,backend-3,0.00,1801.0,0,507
66,backend-1,0.00,70.6,0,16
66,backend-2,100.00,1618.2,131,13662
66,backend-3,0.00,1801.0,0,507
71,backend-1,0.00,70.6,0,16
71,backend-2,100.00,668.3,176,14012
71,backend-3,0.00,1801.0,0,507
76,backend-1,0.00,70.6,0,16
76,backend-2,100.00,2306.1,186,14369
76,backend-3,0.00,1801.0,0,507
81,backend-1,0.00,70.6,0,16
81,backend-2,100.00,4454.8,199,14719
81,backend-3,0.00,1801.0,0,507
86,backend-1,0.00,70.6,0,16
86,backend-2,99.92,3632.8,262,15069
86,backend-3,0.00,1801.0,0,507
91,backend-1,0.00,70.6,0,16
91,backend-2,99.92,6028.1,330,15426
91,backend-3,0.00,1801.0,0,507
96,backend-1,0.00,70.6,0,16
96,backend-2,99.00,6623.5,229,15636
96,backend-3,99.51,712.7,-1,647
101,backend-1,3.96,70.6,0,16
101,backend-2,100.00,2718.8,263,15993
101,backend-3,0.00,712.7,0,647
106,backend-1,0.00,70.6,0,16
106,backend-2,100.00,5574.5,286,16350
106,backend-3,0.00,712.7,0,647
111,backend-1,0.00,70.6,0,16
111,backend-2,100.00,3623.9,338,16700
111,backend-3,0.00,712.7,0,647
116,backend-1,0.00,70.6,0,16
116,backend-2,100.00,6100.9,350,17050
116,backend-3,0.00,712.7,0,647
121,backend-1,0.00,70.6,0,16
121,backend-2,100.00,11569.9,299,17323
121,backend-3,0.00,712.7,0,647
