elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.9,0,16
0,backend-2,0.00,31.9,0,1157
0,backend-3,0.00,5584.4,0,27
5,backend-1,0.00,70.9,0,16
5,backend-2,30.00,42.1,0,1257
5,backend-3,0.00,5584.4,0,27
10,backend-1,0.00,70.9,0,16
10,backend-2,31.00,41.5,0,1357
10,backend-3,0.00,5584.4,0,27
15,backend-1,0.00,70.9,0,16
15,backend-2,27.27,45.3,1,1459
15,backend-3,0.50,5584.4,0,27
20,backend-1,0.00,70.9,0,16
20,backend-2,29.00,41.4,0,1559
20,backend-3,0.00,5584.4,0,27
25,backend-1,0.00,70.9,0,16
25,backend-2,28.00,42.4,1,1661
25,backend-3,0.00,5584.4,0,27
30,backend-1,0.00,70.9,0,16
30,backend-2,29.29,42.6,0,1761
30,backend-3,0.50,5584.4,0,27
35,backend-1,0.00,70.9,0,16
35,backend-2,29.00,41.4,-1,1863
35,backend-3,0.00,5584.4,0,27
40,backend-1,0.00,70.9,0,16
40,backend-2,30.30,40.9,0,1965
40,backend-3,0.00,5584.4,0,27
45,backend-1,0.00,70.9,0,16
45,backend-2,30.39,43.2,-1,2065
45,backend-3,0.00,5584.4,0,27
51,backend-1,0.00,70.9,0,16
51,backend-2,32.32,40.9,2,2167
51,backend-3,0.00,5584.4,0,27
56,backend-1,0.00,70.9,0,16
56,backend-2,29.00,39.8,1,2267
56,backend-3,0.00,5584.4,0,27
61,backend-1,0.00,70.9,0,16
61,backend-2,32.00,44.6,2,2369
61,backend-3,0.00,5584.4,0,27
66,backend-1,0.00,70.9,0,16
66,backend-2,30.39,41.2,2,2469
66,backend-3,0.00,5584.4,0,27
71,backend-1,1.98,70.9,0,16
71,backend-2,31.68,42.0,0,2569
71,backend-3,0.00,5584.4,0,27
76,backend-1,0.00,70.9,0,16
76,backend-2,33.33,42.5,2,2671
76,backend-3,0.00,5584.4,0,27
81,backend-1,0.00,70.9,0,16
81,backend-2,31.00,44.6,-1,2771
81,backend-3,0.00,5584.4,0,27
86,backend-1,0.00,70.9,0,16
86,backend-2,30.00,41.3,2,2873
86,backend-3,0.00,5584.4,0,27
91,backend-1,0.00,70.9,0,16
91,backend-2,28.71,40.5,-1,2973
91,backend-3,0.50,5584.4,0,27
96,backend-1,0.00,70.9,0,16
96,backend-2,28.28,45.8,1,3075
96,backend-3,0.00,5584.4,0,27
101,backend-1,0.00,70.9,0,16
101,backend-2,31.00,47.1,0,3175
101,backend-3,0.00,5584.4,0,27
106,backend-1,2.00,70.9,0,16
106,backend-2,28.00,42.0,1,3277
106,backend-3,0.00,5584.4,0,27
111,backend-1,0.00,70.9,0,16
111,backend-2,27.27,40.6,-1,3377
111,backend-3,0.00,5584.4,0,27
116,backend-1,0.00,70.9,0,16
116,backend-2,29.00,43.3,0,3477
116,backend-3,0.00,5584.4,0,27
