elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.6,0,16
0,backend-2,0.00,10415.8,0,17323
0,backend-3,0.00,712.7,0,647
5,backend-1,0.00,70.6,0,16
5,backend-2,0.00,2447.4,267,17823
5,backend-3,0.00,712.7,0,647
10,backend-1,0.00,70.6,0,16
10,backend-2,100.00,3022.3,359,18323
10,backend-3,0.00,712.7,0,647
15,backend-1,0.00,70.6,0,16
15,backend-2,100.00,3017.4,342,18833
15,backend-3,0.00,712.7,0,647
20,backend-1,0.00,70.6,0,16
20,backend-2,100.00,7749.3,554,19333
20,backend-3,0.00,712.7,0,647
25,backend-1,1.98,70.6,0,16
25,backend-2,100.00,6361.2,557,19843
25,backend-3,0.50,712.7,0,647
30,backend-1,0.00,70.6,0,16
30,backend-2,100.00,15502.4,519,20103
30,backend-3,0.50,1419.7,165,897
35,backend-1,0.00,70.6,0,16
35,backend-2,100.00,14726.5,149,20103
35,backend-3,100.00,3258.3,250,1397
40,backend-1,0.00,70.6,0,16
40,backend-2,100.00,19756.6,43,20103
40,backend-3,100.00,7162.7,512,1897
45,backend-1,0.00,70.6,0,16
45,backend-2,100.00,10489.8,68,20393
45,backend-3,100.00,7003.1,480,2117
50,backend-1,0.00,70.6,0,16
50,backend-2,99.90,15103.7,453,20893
50,backend-3,100.00,13466.3,285,2117
56,backend-1,0.00,70.6,0,16
56,backend-2,99.02,2359.9,483,21203
56,backend-3,100.00,1043.7,71,2317
61,backend-1,0.00,70.6,0,16
61,backend-2,99.02,6819.4,720,21703
61,backend-3,0.50,2170.8,0,2317
66,backend-1,0.00,70.6,0,16
66,backend-2,100.00,10083.8,702,22203
66,backend-3,0.00,2170.8,0,2317
71,backend-1,0.00,70.6,0,16
71,backend-2,100.00,6836.0,745,22713
71,backend-3,0.50,2170.8,0,2317
76,backend-1,0.00,70.6,0,16
76,backend-2,100.00,9290.4,707,23213
76,backend-3,0.00,2170.8,0,2317
81,backend-1,0.00,70.6,0,16
81,backend-2,100.00,19554.8,631,23433
81,backend-3,100.00,1030.9,153,2607
86,backend-1,0.00,70.6,0,16
86,backend-2,100.00,19128.4,139,23433
86,backend-3,100.00,3579.0,380,3107
91,backend-1,0.00,70.6,0,16
91,backend-2,100.00,21391.7,-346,23433
91,backend-3,100.00,6808.0,447,3607
96,backend-1,0.00,70.6,0,16
96,backend-2,100.00,22061.9,276,23803
96,backend-3,100.00,9598.1,213,3747
101,backend-1,0.00,70.6,0,16
101,backend-2,100.00,8751.7,185,24003
101,backend-3,100.00,1323.7,457,4047
106,backend-1,0.00,70.6,0,16
106,backend-2,100.00,15101.8,-256,24003
106,backend-3,100.00,10188.5,637,4547
111,backend-1,0.00,70.6,0,16
111,backend-2,100.00,2686.9,188,24443
111,backend-3,100.00,18300.5,230,4617
116,backend-1,0.00,70.6,0,16
116,backend-2,100.00,5134.4,490,24943
116,backend-3,100.00,10190.6,-30,4617
121,backend-1,0.00,70.6,0,16
121,backend-2,100.00,6853.1,132,25133
121,backend-3,100.00,1674.8,81,4827
