elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,100.0,0,1
0,backend-2,0.00,0.0,0,0
0,backend-3,0.00,0.0,0,0
5,backend-1,20.00,70.2,0,50
5,backend-2,0.00,0.0,1,1
5,backend-3,0.00,0.0,0,0
10,backend-1,0.00,70.2,0,50
10,backend-2,15.15,32.6,0,51
10,backend-3,99.50,0.0,95,0
15,backend-1,0.00,70.2,0,50
15,backend-2,15.84,31.2,1,102
15,backend-3,0.00,0.0,0,0
20,backend-1,2.00,70.2,0,50
20,backend-2,14.14,33.1,0,152
20,backend-3,0.00,0.0,0,0
25,backend-1,1.98,70.2,0,50
25,backend-2,16.00,31.1,0,202
25,backend-3,0.00,0.0,0,0
30,backend-1,0.00,70.2,0,50
30,backend-2,15.00,31.5,1,253
30,backend-3,0.00,0.0,0,0
35,backend-1,0.00,70.2,0,50
35,backend-2,16.00,31.7,0,303
35,backend-3,0.00,0.0,0,0
41,backend-1,0.00,70.2,0,50
41,backend-2,15.00,31.1,1,354
41,backend-3,0.00,0.0,0,0
46,backend-1,0.00,70.2,0,50
46,backend-2,16.16,31.6,0,404
46,backend-3,0.00,0.0,0,0
51,backend-1,0.00,70.2,0,50
51,backend-2,15.31,31.3,0,454
51,backend-3,0.00,0.0,0,0
56,backend-1,0.00,70.2,0,50
56,backend-2,16.83,32.1,1,505
56,backend-3,0.00,0.0,0,0
61,backend-1,0.00,70.2,0,50
61,backend-2,15.00,31.3,0,555
61,backend-3,0.00,0.0,0,0
66,backend-1,0.00,70.2,0,50
66,backend-2,16.00,30.8,0,605
66,backend-3,0.00,0.0,0,0
71,backend-1,0.00,70.2,0,50
71,backend-2,16.00,32.7,0,656
71,backend-3,0.00,0.0,0,0
76,backend-1,0.00,70.2,0,50
76,backend-2,16.00,31.0,0,706
76,backend-3,0.00,0.0,0,0
81,backend-1,0.00,70.2,0,50
81,backend-2,15.00,30.9,1,757
81,backend-3,0.00,0.0,0,0
86,backend-1,0.00,70.2,0,50
86,backend-2,14.14,30.9,0,807
86,backend-3,0.00,0.0,0,0
91,backend-1,0.00,70.2,0,50
91,backend-2,15.00,31.3,0,857
91,backend-3,0.00,0.0,0,0
96,backend-1,0.00,70.2,0,50
96,backend-2,15.00,33.3,1,909
96,backend-3,0.00,0.0,0,0
101,backend-1,0.00,70.2,0,50
101,backend-2,14.14,31.2,0,959
101,backend-3,0.00,0.0,0,0
106,backend-1,0.00,70.2,0,50
106,backend-2,16.16,31.1,0,1009
106,backend-3,0.00,0.0,0,0
111,backend-1,0.00,70.2,0,50
111,backend-2,15.00,31.0,1,1060
111,backend-3,0.00,0.0,0,0
116,backend-1,0.00,70.2,0,50
116,backend-2,17.00,31.3,0,1110
116,backend-3,0.00,0.0,0,0
