elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,147.7,0,1052
0,backend-2,0.00,61.1,0,5365
0,backend-3,0.00,75.2,0,3176
5,backend-1,41.58,92.0,-2,1145
5,backend-2,31.63,82.3,7,5480
5,backend-3,50.51,86.6,-3,3318
10,backend-1,16.00,107.5,9,1192
10,backend-2,93.00,115.1,-1,5730
10,backend-3,24.00,128.9,-3,3378
15,backend-1,44.44,118.0,-3,1307
15,backend-2,27.72,106.1,9,5830
15,backend-3,38.00,96.9,3,3513
20,backend-1,26.26,204.7,9,1369
20,backend-2,77.00,148.9,0,6055
20,backend-3,27.64,153.9,0,3576
25,backend-1,64.00,145.9,3,1518
25,backend-2,22.00,178.5,6,6124
25,backend-3,19.60,149.4,4,3715
30,backend-1,8.00,159.2,-3,1560
30,backend-2,74.76,125.2,0,6315
30,backend-3,6.00,156.1,8,3832
35,backend-1,50.51,138.2,0,1676
35,backend-2,22.00,137.2,4,6407
35,backend-3,52.97,126.3,3,3981
40,backend-1,36.00,133.0,3,1711
40,backend-2,74.00,64.7,0,6620
40,backend-3,0.00,176.3,-4,4083
45,backend-1,25.74,163.8,0,1774
45,backend-2,25.00,93.6,8,6714
45,backend-3,71.14,140.8,-2,4283
50,backend-1,0.00,105.2,1,1873
50,backend-2,100.00,43.6,0,6912
50,backend-3,15.27,83.6,-1,4336
55,backend-1,62.00,118.5,-4,2001
55,backend-2,25.74,79.7,7,7024
55,backend-3,39.50,145.4,-2,4453
60,backend-1,8.00,355.1,4,2079
60,backend-2,11.00,197.2,3,7207
60,backend-3,30.35,202.8,0,4542
65,backend-1,100.00,286.2,-5,2202
65,backend-2,0.00,127.0,5,7394
65,backend-3,10.50,169.4,0,4582
70,backend-1,0.00,128.9,2,2218
70,backend-2,77.45,53.2,0,7614
70,backend-3,33.17,132.9,-3,4703
75,backend-1,30.30,150.2,-3,2317
75,backend-2,30.30,78.9,0,7711
75,backend-3,29.50,142.0,3,4857
80,backend-1,24.00,203.7,0,2365
80,backend-2,35.71,92.5,9,7847
80,backend-3,79.80,144.9,-7,5030
85,backend-1,25.74,113.5,19,2466
85,backend-2,68.69,237.6,0,7985
85,backend-3,57.07,123.4,-7,5141
91,backend-1,64.65,102.8,0,2577
91,backend-2,25.00,69.6,10,8117
91,backend-3,71.72,82.7,0,5255
96,backend-1,28.28,284.5,0,2628
96,backend-2,84.16,92.3,1,8329
96,backend-3,8.00,154.2,5,5342
101,backend-1,34.00,210.2,0,2697
101,backend-2,12.00,175.3,13,8430
101,backend-3,77.55,109.9,2,5529
106,backend-1,22.00,360.0,-3,2773
106,backend-2,77.00,109.8,0,8606
106,backend-3,18.81,181.9,16,5634
111,backend-1,71.29,147.4,-1,2875
111,backend-2,23.00,118.3,9,8734
111,backend-3,60.91,114.1,-3,5754
116,backend-1,0.00,311.7,0,2919
116,backend-2,84.00,106.8,0,8952
116,backend-3,30.65,132.3,14,5849
