elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,182.2,0,755
0,backend-2,0.00,86.9,0,4610
0,backend-3,0.00,116.4,0,4228
5,backend-1,0.00,182.2,0,755
5,backend-2,0.00,106.4,7,4624
5,backend-3,0.00,1362.8,91,4564
10,backend-1,2.00,182.2,0,755
10,backend-2,100.00,782.2,35,4981
10,backend-3,0.00,1136.5,0,4564
15,backend-1,0.00,182.2,0,755
15,backend-2,0.00,120.5,8,5002
15,backend-3,100.00,1013.5,56,4893
20,backend-1,0.00,182.2,0,755
20,backend-2,100.00,1291.2,31,5338
20,backend-3,0.00,389.9,14,4914
25,backend-1,0.00,182.2,0,755
25,backend-2,0.00,137.9,14,5366
25,backend-3,100.00,1268.7,64,5236
30,backend-1,0.00,182.2,0,755
30,backend-2,0.00,968.1,79,5716
30,backend-3,0.00,1157.5,0,5236
35,backend-1,0.00,182.2,0,755
35,backend-2,0.00,142.3,12,5793
35,backend-3,99.50,1218.8,49,5516
40,backend-1,0.00,182.2,0,755
40,backend-2,100.00,1366.2,37,6129
40,backend-3,0.00,597.8,10,5530
45,backend-1,0.00,180.7,8,769
45,backend-2,2.97,877.9,0,6129
45,backend-3,99.50,1277.5,56,5866
50,backend-1,0.00,1579.3,103,1084
50,backend-2,0.00,149.3,12,6171
50,backend-3,0.00,1078.6,0,5866
55,backend-1,0.00,2543.5,0,1084
55,backend-2,100.00,1449.8,37,6507
55,backend-3,0.00,726.1,10,5880
60,backend-1,0.00,1125.7,15,1105
60,backend-2,0.00,1214.0,0,6507
60,backend-3,99.51,1352.0,58,6216
65,backend-1,0.00,2333.2,114,1406
65,backend-2,0.00,177.7,16,6556
65,backend-3,0.00,1446.8,0,6216
70,backend-1,1.98,2218.4,0,1406
70,backend-2,100.00,902.1,-22,6859
70,backend-3,0.50,239.8,16,6270
75,backend-1,0.00,324.0,25,1455
75,backend-2,0.99,902.1,0,6859
75,backend-3,100.00,1136.4,41,6571
80,backend-1,98.99,2913.9,69,1756
80,backend-2,1.00,902.1,0,6859
80,backend-3,0.00,239.9,21,6627
85,backend-1,0.00,2643.0,0,1756
85,backend-2,0.00,264.2,18,6922
85,backend-3,99.50,1331.0,0,6914
90,backend-1,0.00,254.0,18,1791
90,backend-2,100.00,1133.2,10,7237
90,backend-3,0.00,1331.0,0,6914
95,backend-1,100.00,2098.8,34,2085
95,backend-2,0.00,1007.1,0,7237
95,backend-3,0.00,263.9,25,6977
100,backend-1,0.00,2419.9,0,2085
100,backend-2,0.00,326.7,26,7307
100,backend-3,100.00,1027.6,-2,7257
105,backend-1,0.00,2419.9,0,2085
105,backend-2,0.00,1118.2,100,7657
105,backend-3,0.50,1027.6,0,7257
110,backend-1,100.00,1888.9,46,2365
110,backend-2,1.00,1526.7,0,7664
110,backend-3,0.00,288.8,24,7327
116,backend-1,0.00,1961.0,0,2365
116,backend-2,0.00,329.8,27,7741
116,backend-3,99.52,1314.0,-20,7600
121,backend-1,0.00,1961.0,0,2365
121,backend-2,100.00,2011.3,-2,8021
121,backend-3,0.00,1314.0,0,7600
