elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,1.98,87.6,0,3525
0,backend-2,0.00,56.0,0,8278
0,backend-3,0.50,73.1,0,6183
5,backend-1,60.00,103.8,1,3649
5,backend-2,76.24,78.4,5,8516
5,backend-3,47.24,91.4,4,6321
10,backend-1,42.00,116.5,4,3776
10,backend-2,76.77,76.3,3,8750
10,backend-3,43.94,117.1,0,6460
15,backend-1,46.00,111.5,1,3902
15,backend-2,70.71,67.7,4,8984
15,backend-3,44.44,109.4,4,6610
21,backend-1,44.66,133.8,0,4026
21,backend-2,70.30,70.3,4,9212
21,backend-3,45.18,125.8,5,6758
26,backend-1,53.47,116.4,4,4150
26,backend-2,71.72,79.0,5,9462
26,backend-3,40.30,113.5,3,6894
31,backend-1,59.41,114.7,5,4282
31,backend-2,76.00,77.3,1,9690
31,backend-3,44.76,121.3,0,7034
36,backend-1,63.37,115.7,0,4424
36,backend-2,66.67,78.9,5,9915
36,backend-3,49.50,116.2,5,7177
41,backend-1,40.40,121.9,0,4554
41,backend-2,70.71,71.9,1,10151
41,backend-3,53.54,125.3,5,7311
46,backend-1,52.43,107.3,4,4704
46,backend-2,60.40,75.0,5,10375
46,backend-3,47.47,116.1,0,7447
51,backend-1,47.52,128.7,5,4827
51,backend-2,64.00,75.2,1,10603
51,backend-3,43.72,111.8,0,7596
56,backend-1,60.61,143.5,0,4967
56,backend-2,72.45,72.4,2,10835
56,backend-3,36.50,123.6,5,7734
61,backend-1,42.00,106.4,4,5092
61,backend-2,73.47,83.2,5,11082
61,backend-3,40.91,116.2,4,7872
66,backend-1,44.00,102.9,3,5215
66,backend-2,73.74,74.8,4,11327
66,backend-3,39.00,95.0,3,8004
71,backend-1,60.00,117.0,-1,5347
71,backend-2,72.28,76.6,1,11564
71,backend-3,47.24,109.0,4,8135
76,backend-1,56.00,125.7,5,5493
76,backend-2,74.75,78.5,5,11800
76,backend-3,41.00,114.9,0,8263
81,backend-1,56.86,109.2,2,5616
81,backend-2,67.68,81.9,-1,12037
81,backend-3,50.76,125.5,5,8403
86,backend-1,60.61,122.8,4,5744
86,backend-2,74.00,80.5,5,12287
86,backend-3,50.75,110.6,4,8535
91,backend-1,56.57,124.3,5,5865
91,backend-2,64.36,80.8,5,12516
91,backend-3,61.00,127.2,0,8685
96,backend-1,42.42,120.0,5,5988
96,backend-2,72.00,84.5,4,12767
96,backend-3,46.73,125.3,5,8821
101,backend-1,40.00,128.0,2,6111
101,backend-2,74.75,80.9,5,13015
101,backend-3,38.00,129.2,5,8950
106,backend-1,45.54,115.3,0,6231
106,backend-2,75.00,70.5,0,13255
106,backend-3,36.50,119.9,4,9090
111,backend-1,33.66,109.4,4,6340
111,backend-2,61.00,75.3,2,13489
111,backend-3,54.04,134.5,-1,9257
116,backend-1,46.46,153.5,4,6465
116,backend-2,75.24,87.0,4,13721
116,backend-3,47.26,140.0,5,9410
