elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.6,0,1264
0,backend-2,0.00,45.6,0,4815
0,backend-3,0.00,72.2,0,3514
5,backend-1,38.38,86.4,2,1364
5,backend-2,43.43,54.2,3,4964
5,backend-3,34.17,70.1,2,3615
10,backend-1,41.58,88.9,0,1464
10,backend-2,42.57,50.1,-1,5114
10,backend-3,34.00,70.3,0,3715
15,backend-1,42.00,87.9,2,1564
15,backend-2,42.42,56.6,2,5269
15,backend-3,32.49,71.2,2,3817
20,backend-1,40.00,92.7,2,1665
20,backend-2,43.00,49.2,0,5417
20,backend-3,35.53,74.1,0,3918
26,backend-1,43.56,94.9,3,1774
26,backend-2,38.24,52.0,4,5547
26,backend-3,35.18,97.0,-1,4036
31,backend-1,42.42,86.3,2,1869
31,backend-2,33.33,52.2,1,5660
31,backend-3,48.73,76.8,2,4178
36,backend-1,40.00,80.8,1,1959
36,backend-2,51.52,66.0,2,5825
36,backend-3,34.67,70.8,2,4280
41,backend-1,21.78,84.4,2,2019
41,backend-2,68.00,44.9,0,6012
41,backend-3,31.00,88.3,2,4383
46,backend-1,38.38,87.4,0,2116
46,backend-2,32.32,62.4,3,6129
46,backend-3,50.75,67.0,3,4526
51,backend-1,38.00,87.4,1,2212
51,backend-2,45.00,53.9,-1,6281
51,backend-3,34.50,75.1,2,4628
56,backend-1,38.38,87.9,1,2314
56,backend-2,43.43,75.2,2,6441
56,backend-3,33.67,60.9,1,4723
61,backend-1,41.58,86.5,1,2414
61,backend-2,59.60,60.0,0,6641
61,backend-3,17.50,56.6,0,4773
66,backend-1,40.00,88.2,2,2516
66,backend-2,57.58,53.1,3,6836
66,backend-3,18.00,68.4,2,4833
71,backend-1,40.00,88.1,2,2616
71,backend-2,46.60,46.0,0,6979
71,backend-3,33.85,91.5,1,4940
76,backend-1,40.00,87.2,1,2714
76,backend-2,33.00,57.0,2,7095
76,backend-3,49.75,75.4,1,5083
81,backend-1,38.38,76.6,1,2806
81,backend-2,44.00,63.9,2,7245
81,backend-3,37.50,84.7,2,5191
86,backend-1,20.00,75.7,1,2862
86,backend-2,48.00,55.6,2,7401
86,backend-3,43.00,83.9,2,5336
91,backend-1,20.00,87.5,2,2926
91,backend-2,44.00,43.1,1,7542
91,backend-3,47.50,85.4,2,5481
96,backend-1,40.00,87.7,-1,3026
96,backend-2,35.00,40.9,0,7646
96,backend-3,50.25,84.1,-1,5627
101,backend-1,40.00,95.9,1,3132
101,backend-2,35.35,54.4,3,7754
101,backend-3,52.74,78.8,2,5770
106,backend-1,38.38,88.7,1,3243
106,backend-2,35.35,52.5,0,7878
106,backend-3,37.19,83.3,0,5885
111,backend-1,42.00,88.7,2,3349
111,backend-2,40.00,57.7,3,8013
111,backend-3,40.20,73.0,2,6001
116,backend-1,40.00,89.0,0,3448
116,backend-2,45.45,56.6,0,8162
116,backend-3,36.36,68.5,0,6103
