elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.6,0,16
0,backend-2,0.00,9422.3,0,25133
0,backend-3,0.50,1752.6,0,4827
5,backend-1,0.00,70.6,0,16
5,backend-2,0.00,3538.7,570,25883
5,backend-3,0.00,1752.6,0,4827
10,backend-1,0.00,70.6,0,16
10,backend-2,0.00,3956.5,793,26288
10,backend-3,100.00,1049.9,166,5172
15,backend-1,0.00,1457.4,233,316
15,backend-2,100.00,10207.0,243,26348
15,backend-3,100.00,5171.6,397,5577
20,backend-1,100.00,4308.6,0,316
20,backend-2,100.00,12783.9,773,27098
20,backend-3,100.00,7486.6,1,5577
25,backend-1,0.00,4308.6,0,316
25,backend-2,100.00,8080.3,860,27488
25,backend-3,100.00,1470.0,234,5952
30,backend-1,0.00,4308.6,0,316
30,backend-2,100.00,14056.2,495,27488
30,backend-3,100.00,5197.6,900,6702
35,backend-1,0.00,1933.2,317,706
35,backend-2,100.00,14320.0,39,27488
35,backend-3,100.00,9623.7,988,7077
40,backend-1,0.00,4757.4,392,916
40,backend-2,100.00,6778.8,463,28028
40,backend-3,100.00,10735.7,242,7077
45,backend-1,99.01,9785.6,0,916
45,backend-2,100.00,14044.4,1029,28778
45,backend-3,100.00,14159.2,175,7077
50,backend-1,0.00,9785.6,0,916
50,backend-2,100.00,12711.0,1126,29138
50,backend-3,99.51,1728.3,186,7482
56,backend-1,0.00,2296.9,296,1291
56,backend-2,100.00,12163.2,819,29138
56,backend-3,100.00,4912.1,371,7857
61,backend-1,100.00,5383.7,0,1291
61,backend-2,100.00,15596.0,379,29138
61,backend-3,100.00,2896.8,572,8622
66,backend-1,0.00,5383.7,0,1291
66,backend-2,100.00,8914.7,428,29573
66,backend-3,100.00,10448.9,414,8937
71,backend-1,0.00,5383.7,0,1291
71,backend-2,100.00,12631.9,602,29903
71,backend-3,100.00,6868.5,552,9357
76,backend-1,0.00,1717.5,358,1726
76,backend-2,100.00,8086.9,421,29903
76,backend-3,100.00,14288.7,725,9687
81,backend-1,0.00,5616.0,490,2041
81,backend-2,0.00,665.4,103,30038
81,backend-3,100.00,20816.6,284,9687
86,backend-1,0.00,8180.0,322,2041
86,backend-2,0.00,2560.5,717,30803
86,backend-3,100.00,21287.6,-173,9687
91,backend-1,0.00,10677.3,0,2041
91,backend-2,100.00,5847.3,861,31553
91,backend-3,99.51,19880.1,-12,9687
96,backend-1,0.00,10677.3,0,2041
96,backend-2,100.00,11123.0,851,31853
96,backend-3,99.01,1404.7,221,10137
101,backend-1,0.00,10677.3,0,2041
101,backend-2,100.00,13210.6,514,31853
101,backend-3,99.01,3128.9,502,10902
106,backend-1,0.00,10677.3,0,2041
106,backend-2,100.00,16608.1,147,31853
106,backend-3,99.01,5259.9,1007,11652
111,backend-1,0.00,2316.9,292,2431
111,backend-2,100.00,20861.9,-78,31943
111,backend-3,99.01,13196.3,875,11937
116,backend-1,100.00,5416.9,2,2431
116,backend-2,100.00,4730.2,443,32693
116,backend-3,99.01,16968.9,386,11937
121,backend-1,100.00,1484.1,231,2761
121,backend-2,100.00,7945.4,424,32963
121,backend-3,99.01,17542.1,191,11937
