elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,99.0,0,1
0,backend-2,0.00,0.0,0,0
0,backend-3,0.00,0.0,0,0
5,backend-1,8.00,70.6,0,17
5,backend-2,3.00,31.4,-1,17
5,backend-3,6.50,57.4,0,17
10,backend-1,4.00,70.3,-1,34
10,backend-2,6.00,31.5,0,34
10,backend-3,7.50,55.9,1,34
15,backend-1,5.94,69.8,0,51
15,backend-2,7.07,33.1,0,51
15,backend-3,4.48,57.6,-1,50
20,backend-1,8.00,70.1,0,68
20,backend-2,3.96,31.3,1,68
20,backend-3,6.53,55.6,0,67
25,backend-1,10.00,69.9,0,85
25,backend-2,5.94,33.9,0,84
25,backend-3,7.00,56.3,0,84
30,backend-1,3.96,70.5,0,101
30,backend-2,8.00,33.0,0,101
30,backend-3,3.50,57.0,-1,101
35,backend-1,8.00,69.9,0,118
35,backend-2,6.00,31.4,0,118
35,backend-3,6.53,55.4,1,118
40,backend-1,8.00,69.9,-1,135
40,backend-2,7.00,31.0,0,135
40,backend-3,5.03,57.1,0,134
45,backend-1,4.00,71.9,0,152
45,backend-2,3.00,32.9,0,152
45,backend-3,7.00,56.0,-1,151
50,backend-1,8.00,69.9,0,169
50,backend-2,6.00,31.3,0,169
50,backend-3,6.97,54.9,0,168
55,backend-1,8.00,70.8,-1,186
55,backend-2,6.00,32.1,0,185
55,backend-3,6.90,57.1,0,185
60,backend-1,4.00,70.7,1,203
60,backend-2,6.06,31.7,0,202
60,backend-3,3.50,55.4,-1,202
65,backend-1,8.00,70.8,0,219
65,backend-2,3.00,32.9,0,219
65,backend-3,6.57,60.0,0,219
70,backend-1,8.00,69.7,-1,236
70,backend-2,6.00,31.3,0,236
70,backend-3,6.53,59.4,1,236
75,backend-1,4.04,70.0,0,253
75,backend-2,6.93,31.3,0,253
75,backend-3,3.54,61.0,-1,252
80,backend-1,8.00,70.2,0,270
80,backend-2,4.00,31.1,1,270
80,backend-3,6.50,59.7,0,269
85,backend-1,8.00,70.2,0,287
85,backend-2,7.92,31.1,0,286
85,backend-3,6.53,61.0,0,286
90,backend-1,4.00,70.1,0,303
90,backend-2,6.00,31.7,0,303
90,backend-3,4.04,61.2,-1,303
95,backend-1,2.02,69.8,0,320
95,backend-2,3.03,31.1,0,320
95,backend-3,7.04,61.2,1,320
101,backend-1,8.00,69.8,-1,337
101,backend-2,7.00,31.0,0,337
101,backend-3,9.05,61.5,0,336
106,backend-1,8.00,70.2,0,354
106,backend-2,6.00,32.1,0,354
106,backend-3,3.50,59.6,-1,353
111,backend-1,2.02,70.9,0,371
111,backend-2,3.96,31.9,0,370
111,backend-3,3.54,60.8,0,370
116,backend-1,8.08,70.9,0,388
116,backend-2,6.00,32.7,0,387
116,backend-3,6.50,61.1,0,387
