elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,1.98,90.6,0,2991
0,backend-2,0.00,60.2,0,9054
0,backend-3,0.00,127.0,0,5941
5,backend-1,15.84,183.4,23,3051
5,backend-2,99.22,397.8,-6,9289
5,backend-3,46.80,741.4,0,6146
10,backend-1,100.00,893.8,0,3240
10,backend-2,16.33,181.1,21,9480
10,backend-3,30.65,257.6,0,6276
15,backend-1,0.00,432.8,0,3246
15,backend-2,64.00,78.2,17,9702
15,backend-3,98.02,177.6,-9,6548
20,backend-1,89.32,486.4,0,3440
20,backend-2,39.39,257.0,18,9903
20,backend-3,73.47,145.8,3,6653
25,backend-1,0.00,262.6,35,3488
25,backend-2,100.00,593.7,-21,10204
25,backend-3,97.49,435.9,0,6814
30,backend-1,100.00,343.6,-11,3686
30,backend-2,0.00,115.5,33,10373
30,backend-3,75.86,119.7,0,6957
35,backend-1,82.00,500.4,19,3764
35,backend-2,88.55,619.4,0,10612
35,backend-3,0.00,744.0,41,7140
40,backend-1,0.00,208.6,18,3831
40,backend-2,64.65,137.1,0,10796
40,backend-3,99.50,388.4,-9,7389
45,backend-1,99.03,806.6,0,4036
45,backend-2,0.00,422.1,20,10979
45,backend-3,6.47,309.9,26,7511
50,backend-1,0.00,133.7,4,4055
50,backend-2,86.00,83.1,-1,11249
50,backend-3,78.39,85.8,0,7722
55,backend-1,71.29,138.9,-3,4190
55,backend-2,55.56,138.3,22,11483
55,backend-3,62.63,274.7,-1,7863
60,backend-1,62.75,441.3,55,4344
60,backend-2,100.00,645.3,0,11663
60,backend-3,99.50,594.8,-20,8029
65,backend-1,100.00,286.4,-1,4494
65,backend-2,96.43,129.9,2,11812
65,backend-3,72.59,193.5,36,8240
70,backend-1,0.00,127.6,19,4598
70,backend-2,42.57,558.2,1,11980
70,backend-3,99.20,122.5,-1,8468
76,backend-1,98.99,230.0,0,4772
76,backend-2,98.99,644.7,0,12120
76,backend-3,65.50,518.2,58,8654
81,backend-1,26.26,369.0,20,4921
81,backend-2,75.00,93.7,5,12245
81,backend-3,99.51,844.2,-2,8890
86,backend-1,100.00,265.4,-3,5113
86,backend-2,70.30,190.9,27,12507
86,backend-3,0.00,459.3,5,8946
91,backend-1,27.45,303.7,6,5213
91,backend-2,0.00,104.2,0,12670
91,backend-3,99.50,123.2,7,9193
96,backend-1,100.00,1434.1,0,5323
96,backend-2,100.00,994.8,-18,12891
96,backend-3,0.00,860.2,88,9362
101,backend-1,0.00,334.5,54,5400
101,backend-2,82.18,405.9,0,13073
101,backend-3,99.51,1940.5,-44,9613
106,backend-1,100.00,1703.6,0,5575
106,backend-2,100.00,813.1,-13,13258
106,backend-3,0.00,779.1,104,9753
111,backend-1,0.00,553.9,100,5715
111,backend-2,99.44,1094.1,0,13406
111,backend-3,100.00,1224.9,-34,9975
116,backend-1,100.00,947.8,-2,5851
116,backend-2,90.29,799.1,81,13700
116,backend-3,99.61,638.6,0,10045
