elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,128.6,0,15987
0,backend-2,0.00,77.8,0,15987
0,backend-3,0.00,98.8,0,15987
5,backend-1,0.00,1167.0,126,16321
5,backend-2,99.01,581.5,17,16320
5,backend-3,99.00,814.5,74,16320
10,backend-1,100.00,2002.0,151,16654
10,backend-2,100.00,445.0,38,16654
10,backend-3,100.00,1899.9,114,16653
15,backend-1,100.00,3340.1,115,16821
15,backend-2,100.00,1750.7,177,17080
15,backend-3,99.50,3396.4,174,17080
20,backend-1,100.00,563.0,89,17041
20,backend-2,100.00,2835.6,217,17470
20,backend-3,99.50,5182.0,368,17470
25,backend-1,100.00,1590.0,433,17661
25,backend-2,100.00,6541.3,135,17650
25,backend-3,100.00,9873.5,299,17670
30,backend-1,100.00,5298.4,463,17821
30,backend-2,100.00,2745.0,262,18080
30,backend-3,100.00,10319.5,480,18100
35,backend-1,100.00,10961.6,163,17821
35,backend-2,100.00,5557.3,367,18580
35,backend-3,99.85,8861.4,439,18600
40,backend-1,100.00,1809.9,243,18191
40,backend-2,100.00,8009.9,204,18760
40,backend-3,99.57,298.4,465,19050
45,backend-1,100.00,4875.5,205,18348
45,backend-2,100.00,9091.0,290,19186
45,backend-3,100.00,6654.4,477,19487
50,backend-1,100.00,987.3,92,18554
50,backend-2,99.93,4615.6,397,19593
50,backend-3,100.00,12056.2,681,19894
55,backend-1,100.00,1426.8,157,18888
55,backend-2,99.93,9024.9,467,19926
55,backend-3,100.00,15603.2,790,20227
60,backend-1,99.01,2115.9,227,19221
60,backend-2,99.93,13844.2,472,20260
60,backend-3,100.00,8361.8,817,20560
65,backend-1,99.01,6783.5,131,19361
65,backend-2,99.93,6110.5,629,20700
65,backend-3,100.00,12606.5,954,21000
70,backend-1,0.00,356.3,29,19421
70,backend-2,100.00,11829.8,657,21170
70,backend-3,100.00,11178.4,1146,21470
75,backend-1,0.00,1683.7,263,19855
75,backend-2,100.00,16760.8,330,21303
75,backend-3,100.00,7397.4,1285,21903
80,backend-1,0.00,5974.5,276,20055
80,backend-2,100.00,13939.0,-9,21303
80,backend-3,100.00,21890.1,1781,22723
86,backend-1,6.06,453.4,58,20145
86,backend-2,99.00,106.1,7,21323
86,backend-3,100.00,8201.6,2367,23613
91,backend-1,6.06,3127.8,187,20485
91,backend-2,99.04,420.9,35,21663
91,backend-3,100.00,26019.5,2404,23953
96,backend-1,100.00,4100.3,179,20818
96,backend-2,100.00,906.7,32,21996
96,backend-3,100.00,16359.3,791,24287
101,backend-1,100.00,5879.7,57,20938
101,backend-2,100.00,1750.9,303,22646
101,backend-3,100.00,7770.6,560,24517
106,backend-1,100.00,1092.3,106,21185
106,backend-2,100.00,7559.0,365,23032
106,backend-3,100.00,44429.6,647,24904
111,backend-1,100.00,1075.9,285,21628
111,backend-2,100.00,7826.5,563,23476
111,backend-3,100.00,26986.7,199,25017
116,backend-1,100.00,5799.5,261,21798
116,backend-2,100.00,5435.5,570,23826
116,backend-3,100.00,19117.6,-164,25017
121,backend-1,100.00,7902.4,0,21798
121,backend-2,100.00,16288.2,486,24626
121,backend-3,100.00,42647.9,-527,25017
