elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,89.6,0,505
0,backend-2,0.00,47.6,0,1615
0,backend-3,0.00,75.9,0,1478
5,backend-1,0.00,89.6,0,505
5,backend-2,73.47,83.7,0,1860
5,backend-3,0.00,75.9,5,1483
10,backend-1,0.00,89.6,0,505
10,backend-2,0.00,83.8,2,1865
10,backend-3,83.00,119.8,0,1728
15,backend-1,0.00,89.6,0,505
15,backend-2,81.00,78.3,0,2110
15,backend-3,0.00,119.2,5,1738
20,backend-1,0.00,89.6,0,505
20,backend-2,0.00,81.2,3,2120
20,backend-3,84.92,128.2,-1,1978
25,backend-1,0.00,89.6,0,505
25,backend-2,84.85,86.5,-3,2360
25,backend-3,0.00,125.9,9,1993
30,backend-1,0.00,89.6,0,505
30,backend-2,0.00,83.7,5,2375
30,backend-3,82.50,119.2,-1,2228
35,backend-1,0.00,89.6,0,505
35,backend-2,79.80,83.2,0,2610
35,backend-3,0.00,133.7,5,2243
40,backend-1,0.00,89.6,0,505
40,backend-2,0.00,83.6,5,2630
40,backend-3,83.66,118.7,-1,2478
45,backend-1,0.00,89.6,0,505
45,backend-2,81.82,85.9,0,2860
45,backend-3,0.00,121.7,5,2498
50,backend-1,2.00,89.6,0,505
50,backend-2,0.00,74.9,0,2880
50,backend-3,85.28,124.2,0,2728
55,backend-1,0.00,89.6,0,505
55,backend-2,78.00,92.6,-2,3110
55,backend-3,0.00,120.4,5,2753
60,backend-1,0.00,89.6,0,505
60,backend-2,0.00,78.7,4,3135
60,backend-3,84.50,121.7,0,2978
65,backend-1,0.00,89.6,0,505
65,backend-2,82.41,80.9,0,3360
65,backend-3,0.00,117.3,10,3008
70,backend-1,0.00,89.6,0,505
70,backend-2,0.00,84.1,4,3390
70,backend-3,85.00,121.1,-1,3228
75,backend-1,0.00,89.6,0,505
75,backend-2,78.79,79.2,0,3610
75,backend-3,0.00,121.8,10,3263
80,backend-1,1.98,89.6,0,505
80,backend-2,0.00,79.3,5,3645
80,backend-3,83.00,123.8,-1,3478
85,backend-1,0.00,89.6,0,505
85,backend-2,74.75,78.6,0,3860
85,backend-3,0.00,120.0,9,3518
90,backend-1,0.00,89.6,0,505
90,backend-2,0.00,76.9,5,3900
90,backend-3,84.34,125.5,0,3728
95,backend-1,0.00,89.6,0,505
95,backend-2,82.00,77.0,-1,4110
95,backend-3,0.00,123.3,5,3768
100,backend-1,0.00,210.4,11,550
100,backend-2,0.99,77.0,0,4110
100,backend-3,82.32,118.8,-1,3978
105,backend-1,100.00,182.2,-5,755
105,backend-2,0.00,89.8,5,4155
105,backend-3,0.00,118.8,0,3978
110,backend-1,0.00,182.2,0,755
110,backend-2,77.23,82.2,-3,4360
110,backend-3,0.00,116.5,5,4023
115,backend-1,0.00,182.2,0,755
115,backend-2,0.00,93.2,5,4410
115,backend-3,83.67,116.4,0,4228
