elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,70.2,0,50
0,backend-2,0.00,31.2,0,1150
0,backend-3,0.00,0.0,0,0
5,backend-1,0.00,70.2,0,50
5,backend-2,19.19,30.9,0,1203
5,backend-3,15.08,56.2,1,47
10,backend-1,0.00,70.2,0,50
10,backend-2,15.00,33.7,0,1257
10,backend-3,18.18,56.1,0,93
15,backend-1,0.00,70.2,0,50
15,backend-2,16.83,30.9,0,1309
15,backend-3,17.17,56.7,1,143
20,backend-1,0.00,70.2,0,50
20,backend-2,21.78,32.0,0,1362
20,backend-3,14.07,55.7,-1,190
25,backend-1,0.00,70.2,0,50
25,backend-2,12.00,33.3,1,1410
25,backend-3,20.71,63.0,1,244
30,backend-1,0.00,70.2,0,50
30,backend-2,17.82,35.8,0,1466
30,backend-3,17.68,60.2,1,288
36,backend-1,0.00,70.2,0,50
36,backend-2,21.00,35.4,0,1521
36,backend-3,18.00,60.7,0,333
41,backend-1,0.00,70.2,0,50
41,backend-2,21.78,36.0,1,1578
41,backend-3,17.17,60.7,1,378
46,backend-1,0.00,70.2,0,50
46,backend-2,19.00,31.1,0,1636
46,backend-3,18.00,59.5,1,420
51,backend-1,0.00,70.2,0,50
51,backend-2,20.20,33.1,0,1691
51,backend-3,17.09,61.1,0,465
56,backend-1,1.98,70.2,0,50
56,backend-2,17.17,33.3,0,1744
56,backend-3,17.59,60.2,1,514
61,backend-1,0.00,70.2,0,50
61,backend-2,18.00,33.2,0,1798
61,backend-3,13.07,63.9,-1,560
66,backend-1,0.00,70.2,0,50
66,backend-2,17.82,32.7,1,1848
66,backend-3,18.09,61.4,1,612
71,backend-1,0.00,70.2,0,50
71,backend-2,15.00,36.4,0,1903
71,backend-3,17.09,60.5,0,657
76,backend-1,0.00,70.2,0,50
76,backend-2,13.13,32.4,0,1948
76,backend-3,17.59,57.0,-1,712
81,backend-1,0.00,70.2,0,50
81,backend-2,15.00,36.7,1,1994
81,backend-3,20.40,59.9,1,768
86,backend-1,0.00,70.2,0,50
86,backend-2,24.00,37.6,0,2054
86,backend-3,18.18,59.4,0,808
91,backend-1,0.00,70.2,0,50
91,backend-2,16.83,32.2,0,2112
91,backend-3,7.46,61.1,0,850
96,backend-1,0.00,70.2,0,50
96,backend-2,15.15,32.4,1,2168
96,backend-3,13.50,60.3,1,896
101,backend-1,0.00,70.2,0,50
101,backend-2,15.84,33.2,0,2223
101,backend-3,11.11,60.1,-1,941
106,backend-1,0.00,70.2,0,50
106,backend-2,14.00,31.7,1,2269
106,backend-3,18.00,61.7,0,997
111,backend-1,4.00,70.2,0,50
111,backend-2,14.29,32.1,0,2313
111,backend-3,17.09,60.2,1,1053
116,backend-1,0.00,70.2,0,50
116,backend-2,16.00,30.5,0,2367
116,backend-3,14.57,62.7,-1,1099
