elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,10.00,14641.0,0,11281
0,backend-2,0.00,7627.8,0,20024
0,backend-3,0.00,5110.3,0,16656
5,backend-1,8.00,13341.2,37,11319
5,backend-2,100.00,1803.6,122,20463
5,backend-3,100.00,2473.2,149,17159
10,backend-1,8.00,4352.0,670,12079
10,backend-2,0.99,839.0,224,20723
10,backend-3,3.48,3887.5,0,17159
15,backend-1,8.00,8582.0,534,12079
15,backend-2,0.99,3532.5,782,21443
15,backend-3,47.03,946.1,223,17439
20,backend-1,8.00,12519.5,248,12079
20,backend-2,100.00,7961.2,243,21443
20,backend-3,47.03,4067.8,1163,18459
25,backend-1,4.00,992.9,247,12359
25,backend-2,100.00,7703.5,421,21843
25,backend-3,47.03,8708.5,1155,18779
30,backend-1,4.00,2005.0,1122,13359
30,backend-2,100.00,8117.7,-14,21843
30,backend-3,47.03,13184.8,754,18779
35,backend-1,4.00,8956.9,1293,13679
35,backend-2,100.00,2543.8,576,22543
35,backend-3,47.03,15690.8,390,18779
40,backend-1,4.00,13500.2,976,13679
40,backend-2,100.00,7149.9,581,22843
40,backend-3,100.00,18184.9,388,19059
45,backend-1,4.00,17120.2,781,13679
45,backend-2,100.00,10052.4,821,23343
45,backend-3,99.51,1372.7,480,19579
50,backend-1,4.00,21790.2,504,13679
50,backend-2,100.00,12435.1,488,23343
50,backend-3,100.00,7002.7,667,20579
55,backend-1,4.00,25334.1,187,13679
55,backend-2,100.00,12488.5,-10,23343
55,backend-3,100.00,1349.8,708,21579
60,backend-1,4.00,16355.1,445,14166
60,backend-2,100.00,1057.7,261,23796
60,backend-3,100.00,15130.2,406,21659
65,backend-1,100.00,6478.8,123,14225
65,backend-2,100.00,3946.7,984,24737
65,backend-3,100.00,19580.4,33,21659
70,backend-1,100.00,4648.2,369,14762
70,backend-2,100.00,8097.4,896,24950
70,backend-3,99.51,11220.7,427,21929
75,backend-1,100.00,7564.8,322,14852
75,backend-2,100.00,13353.9,872,25219
75,backend-3,99.51,16061.7,885,22570
80,backend-1,100.00,12962.4,219,14852
80,backend-2,100.00,11544.2,714,25338
80,backend-3,100.00,11127.8,761,23471
85,backend-1,100.00,3909.4,846,15772
85,backend-2,100.00,20242.5,45,25358
85,backend-3,100.00,30356.4,292,23531
90,backend-1,100.00,8246.5,825,15892
90,backend-2,100.00,13737.3,709,26218
90,backend-3,100.00,25694.9,117,23551
95,backend-1,100.00,9922.9,827,16052
95,backend-2,100.00,7130.5,639,26438
95,backend-3,100.00,14336.8,658,24191
101,backend-1,100.00,15506.7,1486,17048
101,backend-2,100.00,9436.7,234,26438
101,backend-3,100.00,24604.1,336,24195
106,backend-1,100.00,15154.6,1245,17048
106,backend-2,100.00,5997.7,978,27358
106,backend-3,100.00,15863.2,140,24295
111,backend-1,100.00,13396.3,1010,17048
111,backend-2,100.00,17015.1,785,27518
111,backend-3,100.00,18003.0,729,25135
116,backend-1,100.00,21478.2,756,17048
116,backend-2,100.00,14779.1,457,27518
116,backend-3,100.00,34083.0,211,25315
121,backend-1,100.00,22922.5,361,17048
121,backend-2,100.00,30488.9,123,27558
121,backend-3,100.00,12228.3,-21,25315
