elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,165.8,0,12233
0,backend-2,0.00,79.9,0,19879
0,backend-3,0.50,118.3,0,15849
5,backend-1,100.00,599.1,46,12535
5,backend-2,100.00,863.5,57,20247
5,backend-3,99.51,1107.9,60,16179
10,backend-1,100.00,2273.2,128,12848
10,backend-2,100.00,2607.5,129,20597
10,backend-3,100.00,1841.2,128,16536
15,backend-1,100.00,1379.5,188,13147
15,backend-2,100.00,4226.3,187,20954
15,backend-3,100.00,3060.9,183,16880
20,backend-1,100.00,4480.9,25,13267
20,backend-2,100.00,5535.7,211,21436
20,backend-3,99.50,4124.8,216,17278
25,backend-1,100.00,3106.1,280,13666
25,backend-2,100.00,4027.8,282,21790
25,backend-3,100.00,4885.0,283,17545
30,backend-1,100.00,6072.1,193,13820
30,backend-2,100.00,5370.7,388,22196
30,backend-3,100.00,5085.2,387,18005
35,backend-1,100.00,1158.1,406,14299
35,backend-2,100.00,11666.7,193,22361
35,backend-3,100.00,8731.8,401,18361
40,backend-1,100.00,5839.7,211,14508
40,backend-2,100.00,486.6,142,22521
40,backend-3,100.00,11626.9,413,19012
45,backend-1,100.00,10844.1,-116,14508
45,backend-2,100.00,2012.0,577,23135
45,backend-3,100.00,2570.3,575,19398
50,backend-1,100.00,1900.0,290,15077
50,backend-2,99.04,4380.5,289,23366
50,backend-3,100.00,11377.9,354,19598
55,backend-1,100.00,7011.6,469,15403
55,backend-2,99.04,5061.6,465,23767
55,backend-3,100.00,12888.3,470,19891
60,backend-1,100.00,8132.2,300,15502
60,backend-2,99.04,4885.8,634,24318
60,backend-3,100.00,7669.1,632,20241
65,backend-1,100.00,12767.6,12,15542
65,backend-2,99.04,18013.7,566,24514
65,backend-3,100.00,21973.9,369,20445
70,backend-1,100.00,3787.1,824,16462
70,backend-2,100.00,9301.8,223,24594
70,backend-3,100.00,22517.6,-39,20445
75,backend-1,100.00,8238.4,659,16462
75,backend-2,99.35,14409.9,391,25023
75,backend-3,100.00,14790.6,390,21016
80,backend-1,100.00,11011.0,521,16462
80,backend-2,100.00,6594.1,634,25695
80,backend-3,99.52,21170.4,716,21364
85,backend-1,99.01,15825.8,45,16462
85,backend-2,100.00,1401.7,538,26285
85,backend-3,99.52,9019.6,894,21774
90,backend-1,99.01,1951.5,546,17152
90,backend-2,100.00,9000.8,546,26615
90,backend-3,99.52,23429.8,308,21774
95,backend-1,99.01,8537.8,531,17302
95,backend-2,100.00,16767.7,346,26805
95,backend-3,99.50,11803.0,475,22034
101,backend-1,99.01,13362.0,318,17302
101,backend-2,100.00,14446.1,-73,26805
101,backend-3,99.50,11388.7,699,23034
106,backend-1,0.00,13064.7,0,17302
106,backend-2,100.00,19167.1,-128,27105
106,backend-3,100.00,5352.6,517,23754
111,backend-1,0.00,1454.1,262,17711
111,backend-2,100.00,24796.1,262,27640
111,backend-3,100.00,4671.8,256,23810
116,backend-1,0.00,6830.2,105,17795
116,backend-2,100.00,10755.5,569,28030
116,backend-3,100.00,13013.2,569,24356
121,backend-1,100.00,3525.0,428,18387
121,backend-2,100.00,23502.9,313,28084
121,backend-3,100.00,12624.8,393,24470
