elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,2331.4,0,2902
0,backend-2,0.00,6268.2,0,2054
0,backend-3,0.00,5916.6,0,2351
5,backend-1,50.00,1709.7,29,3043
5,backend-2,100.00,1801.0,29,2167
5,backend-3,98.96,1399.1,29,2470
10,backend-1,50.00,2147.0,29,3124
10,backend-2,97.56,1881.9,29,2259
10,backend-3,98.80,638.2,28,2592
15,backend-1,50.00,1880.5,28,3224
15,backend-2,100.00,2119.2,28,2328
15,backend-3,98.78,1412.9,28,2698
20,backend-1,50.00,2531.5,29,3314
20,backend-2,98.77,2059.1,29,2422
20,backend-3,100.00,1159.4,28,2833
25,backend-1,50.00,1587.3,27,3409
25,backend-2,100.00,1995.5,27,2517
25,backend-3,99.32,1590.3,27,2943
30,backend-1,48.78,1239.0,28,3511
30,backend-2,100.00,1698.1,28,2606
30,backend-3,98.80,1459.4,27,3080
35,backend-1,50.00,1332.0,29,3614
35,backend-2,100.00,1311.9,29,2704
35,backend-3,98.77,1660.8,28,3181
40,backend-1,50.00,1663.6,28,3701
40,backend-2,100.00,1586.7,28,2793
40,backend-3,100.00,1359.7,28,3278
45,backend-1,51.16,1152.2,27,3807
45,backend-2,100.00,2034.4,27,2869
45,backend-3,98.82,1693.8,27,3402
50,backend-1,50.00,1649.9,28,3892
50,backend-2,97.56,2380.9,28,2959
50,backend-3,98.80,1122.0,27,3505
55,backend-1,51.22,1997.5,28,3997
55,backend-2,100.00,1332.3,28,3042
55,backend-3,100.00,1717.2,28,3593
60,backend-1,50.00,2297.9,28,4085
60,backend-2,99.50,1420.8,29,3141
60,backend-3,98.75,2058.7,28,3702
65,backend-1,50.00,1794.9,27,4200
65,backend-2,100.00,1924.9,27,3227
65,backend-3,97.62,1471.5,27,3804
70,backend-1,50.00,2018.0,30,4303
70,backend-2,100.00,1311.4,29,3316
70,backend-3,98.81,1098.4,29,3908
75,backend-1,50.00,2221.1,27,4405
75,backend-2,100.00,2070.6,26,3394
75,backend-3,98.77,1707.7,26,4022
80,backend-1,50.00,2072.5,28,4516
80,backend-2,100.00,1113.7,27,3501
80,backend-3,98.80,1306.8,27,4128
85,backend-1,51.28,2226.1,28,4623
85,backend-2,100.00,1667.3,27,3587
85,backend-3,98.77,1899.7,28,4218
90,backend-1,50.00,2306.9,11,4687
90,backend-2,99.17,2342.9,14,3664
90,backend-3,98.84,2043.2,19,4303
