elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,3615.5,0,6973
0,backend-2,0.00,6282.0,0,5234
0,backend-3,0.00,6013.9,0,6377
5,backend-1,51.22,2074.3,61,7105
5,backend-2,0.00,6282.0,0,5234
5,backend-3,0.00,528.9,20,6474
10,backend-1,53.66,6307.6,0,7105
10,backend-2,0.00,2079.9,100,5377
10,backend-3,99.10,2212.4,-12,6558
15,backend-1,0.00,6307.6,0,7105
15,backend-2,100.00,7328.9,41,5386
15,backend-3,1.23,595.4,49,6695
20,backend-1,2.44,1555.2,100,7284
20,backend-2,100.00,7473.1,0,5386
20,backend-3,98.75,4523.8,-26,6760
25,backend-1,50.54,5637.5,58,7301
25,backend-2,0.00,7473.1,0,5386
25,backend-3,0.00,1261.6,42,6897
30,backend-1,35.00,6041.6,0,7301
30,backend-2,2.44,7473.1,0,5386
30,backend-3,100.00,2928.9,78,7026
35,backend-1,0.00,286.7,16,7327
35,backend-2,0.00,7473.1,0,5386
35,backend-3,98.75,6114.6,79,7104
40,backend-1,50.00,2312.7,88,7488
40,backend-2,2.44,7473.1,0,5386
40,backend-3,100.00,4032.7,-2,7104
45,backend-1,50.00,7186.7,21,7506
45,backend-2,0.00,7473.1,0,5386
45,backend-3,0.00,725.9,70,7258
50,backend-1,17.07,4781.9,0,7506
50,backend-2,0.00,7473.1,0,5386
50,backend-3,100.00,3966.5,89,7365
55,backend-1,0.00,1614.6,100,7670
55,backend-2,0.00,7473.1,0,5386
55,backend-3,98.86,3819.2,-6,7399
60,backend-1,52.27,4080.0,61,7724
60,backend-2,0.00,7473.1,0,5386
60,backend-3,0.00,326.1,16,7443
65,backend-1,50.00,5025.9,0,7724
65,backend-2,0.00,7473.1,0,5386
65,backend-3,100.00,2644.7,97,7615
70,backend-1,0.00,811.4,84,7837
70,backend-2,0.00,7473.1,0,5386
70,backend-3,100.00,5129.9,12,7660
75,backend-1,50.00,3417.2,82,7924
75,backend-2,0.00,7473.1,0,5386
75,backend-3,0.00,5660.4,0,7660
81,backend-1,50.00,3941.2,-7,7941
81,backend-2,0.00,7473.1,0,5386
81,backend-3,0.00,693.9,100,7822
86,backend-1,0.00,885.9,57,8032
86,backend-2,0.00,7473.1,0,5386
86,backend-3,98.77,6510.9,31,7870
91,backend-1,50.00,4475.0,52,8158
91,backend-2,2.44,7473.1,0,5386
91,backend-3,98.77,5132.8,0,7870
