elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,1.98,100.0,0,1
0,backend-2,0.00,0.0,0,0
0,backend-3,0.00,0.0,0,0
5,backend-1,100.00,1745.3,46,133
5,backend-2,99.03,649.3,17,132
5,backend-3,99.02,946.1,16,132
10,backend-1,99.03,4103.2,69,222
10,backend-2,98.15,243.4,2,221
10,backend-3,99.03,1252.4,13,221
15,backend-1,100.00,5527.7,71,297
15,backend-2,94.00,371.9,2,296
15,backend-3,99.51,314.1,7,295
21,backend-1,100.00,8109.0,83,350
21,backend-2,77.00,219.9,3,348
21,backend-3,53.92,224.3,4,348
26,backend-1,100.00,6982.8,61,429
26,backend-2,95.96,253.9,5,428
26,backend-3,61.42,928.6,11,428
31,backend-1,99.31,6196.0,67,523
31,backend-2,99.04,254.3,5,522
31,backend-3,94.97,382.7,7,522
36,backend-1,100.00,5571.4,70,607
36,backend-2,59.00,259.9,3,605
36,backend-3,62.75,292.3,4,605
41,backend-1,100.00,4924.0,62,696
41,backend-2,96.12,355.3,5,695
41,backend-3,82.18,406.6,8,695
46,backend-1,100.00,4243.1,77,770
46,backend-2,76.00,292.9,3,768
46,backend-3,79.10,351.3,7,768
51,backend-1,99.01,5131.3,66,853
51,backend-2,85.86,305.2,6,851
51,backend-3,30.54,452.8,6,851
56,backend-1,99.01,3507.6,66,938
56,backend-2,87.13,234.1,4,937
56,backend-3,96.46,347.8,8,936
61,backend-1,100.00,5476.0,70,1021
61,backend-2,38.83,288.3,5,1019
61,backend-3,52.53,278.7,6,1019
66,backend-1,99.03,5017.3,66,1109
66,backend-2,65.00,206.6,2,1108
66,backend-3,89.76,368.6,5,1108
71,backend-1,100.00,5949.8,77,1171
71,backend-2,31.31,261.6,4,1170
71,backend-3,76.50,273.9,2,1169
76,backend-1,100.00,4264.7,72,1255
76,backend-2,88.89,333.5,4,1254
76,backend-3,75.00,322.0,5,1254
81,backend-1,100.00,3883.7,69,1348
81,backend-2,85.15,299.4,5,1346
81,backend-3,82.35,348.9,5,1346
86,backend-1,100.00,5742.8,69,1445
86,backend-2,65.35,324.0,6,1444
86,backend-3,96.98,419.9,7,1443
91,backend-1,100.00,6619.4,68,1530
91,backend-2,93.14,195.6,3,1529
91,backend-3,98.66,314.6,4,1529
96,backend-1,100.00,6189.7,73,1604
96,backend-2,64.08,259.0,3,1603
96,backend-3,98.10,239.7,3,1602
101,backend-1,100.00,6991.1,71,1688
101,backend-2,69.31,251.2,4,1687
101,backend-3,76.50,373.8,6,1687
106,backend-1,100.00,3669.4,64,1781
106,backend-2,46.46,329.3,7,1780
106,backend-3,64.71,442.7,6,1780
111,backend-1,100.00,6859.0,69,1867
111,backend-2,99.02,302.9,5,1866
111,backend-3,92.65,242.6,4,1866
116,backend-1,100.00,4822.4,59,1962
116,backend-2,60.78,356.7,9,1961
116,backend-3,68.14,424.8,5,1961
121,backend-1,100.00,3759.6,54,2030
121,backend-2,93.07,253.0,0,2028
121,backend-3,82.04,280.1,-1,2028
