elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,2034.5,0,4120
0,backend-2,0.00,1736.5,0,7112
0,backend-3,0.00,1694.2,0,4511
5,backend-1,0.00,742.5,17,4146
5,backend-2,100.00,3058.8,70,7283
5,backend-3,0.50,1694.2,0,4511
11,backend-1,100.00,2309.4,62,4304
11,backend-2,100.00,6696.1,0,7283
11,backend-3,0.50,687.9,8,4526
16,backend-1,100.00,6174.1,0,4304
16,backend-2,0.00,634.9,100,7422
16,backend-3,99.50,2045.3,-5,4608
21,backend-1,3.96,6174.1,0,4304
21,backend-2,100.00,5304.1,62,7465
21,backend-3,0.00,532.1,23,4659
26,backend-1,0.00,6174.1,6,4310
26,backend-2,79.80,6341.6,0,7465
26,backend-3,99.51,2850.2,87,4811
31,backend-1,100.00,3240.9,24,4396
31,backend-2,0.00,898.6,76,7589
31,backend-3,99.61,5951.8,0,4811
36,backend-1,2.00,3492.4,0,4396
36,backend-2,100.00,6399.4,53,7645
36,backend-3,0.00,368.7,37,4889
41,backend-1,0.00,447.8,22,4456
41,backend-2,0.00,5967.4,0,7645
41,backend-3,99.50,4247.9,68,4997
46,backend-1,100.00,3076.6,64,4579
46,backend-2,0.00,1049.2,35,7729
46,backend-3,99.03,6123.2,0,4997
51,backend-1,100.00,6074.8,0,4579
51,backend-2,100.00,2987.4,-4,7829
51,backend-3,0.00,642.9,80,5109
56,backend-1,0.00,554.2,44,4653
56,backend-2,6.00,2949.4,0,7829
56,backend-3,100.00,5743.0,42,5161
61,backend-1,100.00,4913.6,67,4754
61,backend-2,0.00,953.2,33,7901
61,backend-3,0.00,5165.2,0,5161
66,backend-1,100.00,6766.5,0,4754
66,backend-2,100.00,3089.6,-2,7983
66,backend-3,1.51,789.6,75,5260
71,backend-1,0.00,6766.5,0,4754
71,backend-2,0.00,720.5,35,8056
71,backend-3,99.03,5679.2,63,5311
76,backend-1,2.00,6766.5,0,4754
76,backend-2,100.00,4002.2,63,8197
76,backend-3,0.00,452.1,17,5354
81,backend-1,0.00,1326.4,87,4865
81,backend-2,100.00,5694.5,0,8197
81,backend-3,100.00,3736.2,0,5440
86,backend-1,100.00,4195.8,70,4906
86,backend-2,0.00,1022.9,30,8271
86,backend-3,0.00,3818.9,0,5440
91,backend-1,99.01,6838.1,0,4906
91,backend-2,99.28,3524.9,-8,8355
91,backend-3,0.00,754.5,89,5574
96,backend-1,0.00,6838.1,0,4906
96,backend-2,0.00,868.6,50,8452
96,backend-3,0.00,5844.7,50,5612
101,backend-1,0.00,6838.1,0,4906
101,backend-2,100.00,4474.8,56,8540
101,backend-3,0.00,768.9,26,5682
106,backend-1,0.00,342.0,11,4930
106,backend-2,100.00,6302.3,0,8540
106,backend-3,99.51,3167.4,73,5827
111,backend-1,100.00,2613.7,0,5000
111,backend-2,0.00,1325.7,100,8693
111,backend-3,99.68,6415.3,0,5827
116,backend-1,0.00,2613.7,0,5000
116,backend-2,100.00,4568.5,79,8774
116,backend-3,0.00,5036.7,8,5837
121,backend-1,0.00,1648.0,75,5119
121,backend-2,100.00,4714.4,0,8774
121,backend-3,99.50,2182.0,-12,5921
