elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,5037.4,0,2030
0,backend-2,0.99,253.0,0,2028
0,backend-3,0.00,280.1,0,2028
5,backend-1,0.00,5037.4,0,2030
5,backend-2,100.00,2107.6,93,2197
5,backend-3,0.00,280.1,0,2028
10,backend-1,0.00,5037.4,0,2030
10,backend-2,99.64,4661.3,75,2328
10,backend-3,1.50,280.1,0,2028
15,backend-1,0.00,5037.4,0,2030
15,backend-2,100.00,5447.8,88,2418
15,backend-3,1.00,280.1,0,2028
20,backend-1,0.00,5037.4,0,2030
20,backend-2,100.00,5512.6,78,2518
20,backend-3,1.50,280.1,0,2028
25,backend-1,0.00,5037.4,0,2030
25,backend-2,99.02,4503.1,83,2638
25,backend-3,1.00,280.1,0,2028
30,backend-1,0.00,5037.4,0,2030
30,backend-2,100.00,4152.5,81,2744
30,backend-3,0.00,280.1,0,2028
35,backend-1,2.00,5037.4,0,2030
35,backend-2,99.55,4257.5,84,2868
35,backend-3,0.00,280.1,0,2028
40,backend-1,0.00,5037.4,0,2030
40,backend-2,100.00,4578.5,77,2979
40,backend-3,0.00,280.1,0,2028
45,backend-1,0.00,5037.4,0,2030
45,backend-2,100.00,5962.6,86,3059
45,backend-3,0.50,280.1,0,2028
50,backend-1,1.98,5037.4,0,2030
50,backend-2,99.62,5399.5,84,3187
50,backend-3,0.00,280.1,0,2028
55,backend-1,0.00,5037.4,0,2030
55,backend-2,100.00,5629.6,85,3274
55,backend-3,0.00,280.1,0,2028
60,backend-1,0.00,5037.4,0,2030
60,backend-2,100.00,3728.5,80,3379
60,backend-3,0.50,280.1,0,2028
65,backend-1,0.00,5037.4,0,2030
65,backend-2,100.00,4317.9,85,3493
65,backend-3,0.50,280.1,0,2028
70,backend-1,0.00,5037.4,0,2030
70,backend-2,100.00,4740.8,81,3603
70,backend-3,0.00,280.1,0,2028
75,backend-1,0.00,5037.4,0,2030
75,backend-2,100.00,5000.1,82,3700
75,backend-3,0.00,280.1,0,2028
80,backend-1,0.00,5037.4,0,2030
80,backend-2,100.00,2835.3,80,3825
80,backend-3,0.00,280.1,0,2028
85,backend-1,0.00,5037.4,0,2030
85,backend-2,100.00,4155.3,88,3913
85,backend-3,0.00,280.1,0,2028
90,backend-1,0.00,5037.4,0,2030
90,backend-2,99.01,4329.9,86,4032
90,backend-3,0.00,280.1,0,2028
95,backend-1,2.00,5037.4,0,2030
95,backend-2,100.00,6196.6,79,4150
95,backend-3,0.00,280.1,0,2028
100,backend-1,0.00,5037.4,0,2030
100,backend-2,99.04,5178.7,90,4225
100,backend-3,0.50,280.1,0,2028
105,backend-1,0.00,5037.4,0,2030
105,backend-2,100.00,3525.2,80,4333
105,backend-3,0.00,280.1,0,2028
110,backend-1,0.00,5037.4,0,2030
110,backend-2,100.00,4364.3,86,4434
110,backend-3,0.00,280.1,0,2028
115,backend-1,1.98,5037.4,0,2030
115,backend-2,100.00,5081.5,80,4535
115,backend-3,0.00,280.1,0,2028
121,backend-1,0.00,5037.4,0,2030
121,backend-2,99.39,3889.5,54,4615
121,backend-3,0.00,280.1,0,2028
