elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,1777.0,6,892
0,backend-2,0.00,1746.3,7,2008
0,backend-3,0.50,213.6,7,891
5,backend-1,100.00,807.4,6,928
5,backend-2,99.02,661.1,7,2054
5,backend-3,99.50,707.1,6,934
10,backend-1,100.00,957.6,6,964
10,backend-2,100.00,786.6,6,2100
10,backend-3,99.50,656.7,6,977
15,backend-1,100.00,1030.2,5,1002
15,backend-2,100.00,598.9,6,2147
15,backend-3,99.50,687.4,5,1023
20,backend-1,100.00,679.0,5,1037
20,backend-2,100.00,779.9,6,2195
20,backend-3,99.59,900.9,6,1068
25,backend-1,100.00,719.5,5,1076
25,backend-2,100.00,675.3,6,2245
25,backend-3,99.50,749.5,5,1112
30,backend-1,100.00,978.3,6,1117
30,backend-2,99.01,634.3,6,2292
30,backend-3,99.50,672.3,6,1156
35,backend-1,100.00,1075.2,6,1154
35,backend-2,100.00,648.7,6,2340
35,backend-3,99.51,686.4,6,1202
40,backend-1,99.03,1004.3,5,1189
40,backend-2,100.00,761.9,7,2389
40,backend-3,99.50,633.3,6,1248
45,backend-1,100.00,867.2,6,1230
45,backend-2,100.00,704.1,7,2436
45,backend-3,99.50,670.1,6,1292
50,backend-1,100.00,865.2,6,1266
50,backend-2,100.00,705.1,6,2482
50,backend-3,99.51,731.0,6,1338
56,backend-1,100.00,809.7,5,1303
56,backend-2,100.00,639.4,6,2528
56,backend-3,99.51,884.5,6,1384
61,backend-1,100.00,864.4,5,1342
61,backend-2,100.00,612.8,6,2576
61,backend-3,100.00,841.1,6,1428
66,backend-1,100.00,937.0,6,1379
66,backend-2,100.00,718.9,7,2626
66,backend-3,99.51,719.1,6,1473
71,backend-1,99.01,781.1,5,1417
71,backend-2,100.00,755.3,6,2675
71,backend-3,99.53,823.9,6,1518
76,backend-1,100.00,773.6,6,1454
76,backend-2,100.00,811.7,7,2721
76,backend-3,99.50,829.6,6,1563
81,backend-1,100.00,783.9,6,1491
81,backend-2,100.00,732.9,7,2769
81,backend-3,99.09,839.3,7,1608
86,backend-1,99.03,899.1,6,1529
86,backend-2,100.00,760.0,6,2818
86,backend-3,99.50,670.8,6,1653
91,backend-1,100.00,818.3,6,1569
91,backend-2,100.00,835.9,7,2867
91,backend-3,99.50,702.4,6,1699
96,backend-1,100.00,797.8,6,1605
96,backend-2,100.00,701.7,7,2914
96,backend-3,99.52,760.1,6,1743
101,backend-1,100.00,810.9,5,1643
101,backend-2,100.00,770.9,6,2963
101,backend-3,99.50,823.7,6,1789
106,backend-1,100.00,967.8,6,1681
106,backend-2,99.03,640.9,6,3009
106,backend-3,99.51,709.9,6,1834
111,backend-1,100.00,976.6,6,1718
111,backend-2,100.00,712.8,6,3054
111,backend-3,99.51,808.7,6,1881
116,backend-1,100.00,1033.5,5,1756
116,backend-2,99.04,578.8,6,3102
116,backend-3,99.51,693.0,6,1926
