elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,1777.0,0,886
0,backend-2,0.00,125.8,0,885
0,backend-3,0.00,213.6,0,884
5,backend-1,0.00,1777.0,0,886
5,backend-2,35.64,2023.0,20,937
5,backend-3,0.50,213.6,0,884
10,backend-1,0.00,1777.0,0,886
10,backend-2,100.00,2339.2,17,983
10,backend-3,0.00,213.6,0,884
15,backend-1,0.00,1777.0,0,886
15,backend-2,100.00,1979.1,18,1034
15,backend-3,0.00,213.6,0,884
20,backend-1,1.98,1777.0,0,886
20,backend-2,100.00,2057.4,18,1076
20,backend-3,0.00,213.6,0,884
25,backend-1,0.00,1777.0,0,886
25,backend-2,100.00,2099.5,19,1124
25,backend-3,0.00,213.6,0,884
30,backend-1,0.00,1777.0,0,886
30,backend-2,100.00,2251.1,20,1170
30,backend-3,0.00,213.6,0,884
35,backend-1,0.00,1777.0,0,886
35,backend-2,100.00,2262.7,19,1217
35,backend-3,0.50,213.6,0,884
40,backend-1,0.00,1777.0,0,886
40,backend-2,100.00,2321.9,20,1266
40,backend-3,0.00,213.6,0,884
45,backend-1,0.00,1777.0,0,886
45,backend-2,100.00,2242.6,20,1313
45,backend-3,0.00,213.6,0,884
50,backend-1,0.00,1777.0,0,886
50,backend-2,100.00,2160.6,17,1358
50,backend-3,0.00,213.6,0,884
55,backend-1,10.10,1777.0,0,886
55,backend-2,100.00,2286.6,19,1404
55,backend-3,0.00,213.6,0,884
60,backend-1,0.00,1777.0,0,886
60,backend-2,100.00,2094.9,19,1452
60,backend-3,1.49,213.6,0,884
65,backend-1,0.00,1777.0,0,886
65,backend-2,100.00,2184.7,18,1500
65,backend-3,0.51,213.6,0,884
70,backend-1,0.00,1777.0,0,886
70,backend-2,100.00,2294.3,18,1542
70,backend-3,1.49,213.6,0,884
75,backend-1,0.00,1777.0,0,886
75,backend-2,100.00,2158.5,19,1588
75,backend-3,0.00,213.6,0,884
80,backend-1,0.00,1777.0,0,886
80,backend-2,100.00,2152.5,19,1632
80,backend-3,0.00,213.6,0,884
85,backend-1,0.00,1777.0,0,886
85,backend-2,100.00,2607.0,20,1681
85,backend-3,0.00,213.6,0,884
90,backend-1,0.00,1777.0,0,886
90,backend-2,100.00,2274.8,17,1725
90,backend-3,0.00,213.6,0,884
96,backend-1,1.98,1777.0,0,886
96,backend-2,99.02,2004.4,20,1770
96,backend-3,0.00,213.6,0,884
101,backend-1,0.00,1777.0,0,886
101,backend-2,99.44,1890.6,18,1822
101,backend-3,0.00,213.6,0,884
106,backend-1,0.00,1777.0,0,886
106,backend-2,99.44,2163.8,18,1867
106,backend-3,0.00,213.6,0,884
111,backend-1,2.00,1777.0,0,886
111,backend-2,100.00,1993.3,18,1916
111,backend-3,0.00,213.6,0,884
116,backend-1,0.00,1777.0,0,886
116,backend-2,100.00,2042.0,20,1960
116,backend-3,0.00,213.6,0,884
121,backend-1,0.00,1777.0,0,886
121,backend-2,100.00,1712.6,2,2001
121,backend-3,0.00,213.6,0,884
