elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,0.00,4627.1,0,4431
0,backend-2,0.00,4186.3,0,3786
0,backend-3,0.00,735.6,0,4610
5,backend-1,0.00,4627.1,0,4431
5,backend-2,0.00,1926.2,50,3873
5,backend-3,97.59,2269.0,-4,4677
10,backend-1,0.00,4627.1,0,4431
10,backend-2,100.00,4662.9,-8,3900
10,backend-3,0.00,1946.4,50,4769
15,backend-1,0.00,1064.3,28,4526
15,backend-2,0.00,1171.1,22,3975
15,backend-3,100.00,2378.1,-3,4796
20,backend-1,50.00,469.4,16,4588
20,backend-2,100.00,2277.3,-5,4010
20,backend-3,0.00,2193.3,29,4864
25,backend-1,50.00,3086.3,0,4635
25,backend-2,0.00,1948.8,50,4097
25,backend-3,0.00,2683.8,0,4864
30,backend-1,0.00,1978.8,50,4734
30,backend-2,100.00,4564.8,1,4104
30,backend-3,96.58,404.1,-1,4900
35,backend-1,50.00,6385.6,12,4754
35,backend-2,0.00,4564.8,0,4104
35,backend-3,0.00,1016.9,38,4995
40,backend-1,0.00,4198.6,0,4755
40,backend-2,0.00,1915.0,50,4208
40,backend-3,98.73,2640.4,-1,5021
45,backend-1,0.00,4198.6,0,4755
45,backend-2,100.00,4180.8,-5,4228
45,backend-3,0.00,1551.4,50,5128
50,backend-1,0.00,1286.6,22,4842
50,backend-2,0.00,1084.5,28,4299
50,backend-3,98.77,3030.8,-6,5157
55,backend-1,50.00,1676.5,38,4967
55,backend-2,100.00,2738.5,-6,4322
55,backend-3,1.25,3030.8,0,5157
60,backend-1,51.22,3851.6,0,4985
60,backend-2,2.44,2164.3,12,4379
60,backend-3,0.00,622.6,38,5204
65,backend-1,0.00,3851.6,0,4985
65,backend-2,0.00,1761.0,50,4472
65,backend-3,98.82,2851.1,0,5225
70,backend-1,0.00,3851.6,0,4985
70,backend-2,100.00,3653.3,-9,4493
70,backend-3,0.00,1836.5,50,5328
75,backend-1,0.00,3851.6,0,4985
75,backend-2,0.00,2046.2,50,4599
75,backend-3,98.45,2746.9,-2,5351
81,backend-1,0.00,3851.6,0,4985
81,backend-2,100.00,4512.9,-7,4616
81,backend-3,0.00,2031.4,50,5445
86,backend-1,0.00,1965.2,50,5091
86,backend-2,0.00,4512.9,0,4616
86,backend-3,98.77,3320.1,0,5460
91,backend-1,50.00,4198.7,0,5106
91,backend-2,2.44,4512.9,0,4616
91,backend-3,0.00,1732.5,33,5555
