elapsed_s,backend_id,cpu_percent,avg_latency_ms,active_connections,total_requests
0,backend-1,1.98,7146.6,0,7542
0,backend-2,0.00,5563.9,0,13578
0,backend-3,0.00,1567.7,0,9615
5,backend-1,0.00,7146.6,0,7542
5,backend-2,0.99,5563.9,0,13578
5,backend-3,0.00,4222.0,200,9847
10,backend-1,0.00,364.6,16,7583
10,backend-2,97.00,2465.2,69,13818
10,backend-3,99.50,7411.0,0,9869
15,backend-1,99.01,3115.5,41,7784
15,backend-2,99.91,5339.2,1,13818
15,backend-3,0.00,1643.9,62,9955
20,backend-1,100.00,4839.7,0,7784
20,backend-2,0.00,281.2,13,13860
20,backend-3,99.51,3701.4,112,10168
25,backend-1,0.00,435.5,14,7823
25,backend-2,99.00,3091.2,110,14109
25,backend-3,99.50,5068.4,0,10168
31,backend-1,0.00,3412.4,200,8073
31,backend-2,100.00,5540.7,0,14109
31,backend-3,0.00,5068.4,0,10168
36,backend-1,0.00,7487.1,63,8079
36,backend-2,0.00,1323.1,137,14276
36,backend-3,99.50,872.5,-8,10246
41,backend-1,0.00,6345.4,0,8079
41,backend-2,100.00,4485.0,122,14372
41,backend-3,0.00,1057.4,71,10354
46,backend-1,3.96,6345.4,0,8079
46,backend-2,0.00,393.9,35,14426
46,backend-3,99.50,4329.0,152,10512
51,backend-1,0.00,6345.4,0,8079
51,backend-2,99.03,3849.8,174,14649
51,backend-3,0.00,4538.7,3,10517
56,backend-1,2.00,386.4,22,8128
56,backend-2,99.01,5778.2,0,14649
56,backend-3,99.50,3465.7,120,10748
61,backend-1,2.00,3162.5,200,8377
61,backend-2,0.00,5778.2,0,14649
61,backend-3,99.50,5127.6,0,10748
66,backend-1,100.00,7733.1,80,8377
66,backend-2,100.00,808.3,-9,14749
66,backend-3,0.00,1328.6,114,10881
71,backend-1,0.00,6861.2,0,8377
71,backend-2,1.03,1015.8,108,14898
71,backend-3,99.51,4655.3,71,10989
76,backend-1,0.00,6861.2,0,8377
76,backend-2,99.80,5113.7,116,15028
76,backend-3,0.00,1075.7,73,11098
81,backend-1,0.00,6861.2,0,8377
81,backend-2,32.00,540.1,54,15124
81,backend-3,100.00,4267.8,116,11257
86,backend-1,0.00,6861.2,0,8377
86,backend-2,32.00,4233.8,148,15294
86,backend-3,0.00,853.1,52,11360
91,backend-1,0.00,6861.2,0,8377
91,backend-2,0.00,979.4,74,15430
91,backend-3,100.00,4134.7,76,11528
96,backend-1,2.02,6861.2,0,8377
96,backend-2,100.00,4249.4,91,15591
96,backend-3,0.00,483.1,40,11612
101,backend-1,0.00,514.5,23,8435
101,backend-2,100.00,5972.9,0,15591
101,backend-3,99.52,4335.8,141,11790
106,backend-1,0.00,3631.5,200,8662
106,backend-2,0.00,5972.9,0,15591
106,backend-3,99.50,5034.2,0,11790
111,backend-1,100.00,6170.9,0,8663
111,backend-2,100.00,457.1,-13,15729
111,backend-3,0.00,1314.1,200,12015
116,backend-1,0.00,6170.9,0,8663
116,backend-2,0.00,1195.0,104,15905
116,backend-3,100.00,5787.5,96,12028
121,backend-1,0.00,6170.9,0,8663
121,backend-2,99.63,4908.4,132,16047
121,backend-3,0.50,2539.2,0,12034
